"id","year","month","day","prcp","tmax","tmin"
"MX000003035",2005,1,1,0,23.5,13
"MX000003035",2005,1,3,0.18,21.4,15.6
"MX000003035",2005,1,4,0,NA,NA
"MX000003035",2005,1,5,0.05,23.5,12.6
"MX000003035",2005,1,6,0,23.3,13.2
"MX000003035",2005,1,7,0,NA,NA
"MX000003035",2005,1,8,0,NA,NA
"MX000003035",2005,1,9,0,NA,NA
"MX000003035",2005,1,12,0,29.5,19
"MX000003035",2005,1,13,0,22.5,11
"MX000003035",2005,1,16,0,24.6,14.1
"MX000003035",2005,1,17,0,25.9,15.1
"MX000003035",2005,1,18,0,26.2,15.1
"MX000003035",2005,1,19,0,26.8,14.9
"MX000003035",2005,1,20,0,25.9,14.8
"MX000003035",2005,1,21,0,26.8,12.9
"MX000003035",2005,1,22,0,26,11.6
"MX000003035",2005,1,23,0,24,11.6
"MX000003035",2005,1,24,NA,24,12.6
"MX000003035",2005,1,25,0,23.8,11.2
"MX000003035",2005,1,26,NA,24,18.7
"MX000003035",2005,1,27,0,25.6,15.5
"MX000003035",2005,1,29,0,NA,NA
"MX000003035",2005,1,30,NA,25.8,10.1
"MX000003035",2005,2,1,NA,22,13
"MX000003035",2005,2,2,0,22.8,13
"MX000003035",2005,2,3,0,23.6,11.4
"MX000003035",2005,2,4,NA,22,9.9
"MX000003035",2005,2,5,NA,22.5,9.9
"MX000003035",2005,2,6,0,23.6,11
"MX000003035",2005,2,7,0,23.8,11.1
"MX000003035",2005,2,8,0,23.8,11.1
"MX000003035",2005,2,10,0,21.5,12.5
"MX000003035",2005,2,13,0,25.5,15
"MX000003035",2005,2,14,0,22.9,11.9
"MX000003035",2005,2,15,0,NA,NA
"MX000003035",2005,2,16,0,25.9,12
"MX000003035",2005,2,17,0,27.1,12.1
"MX000003035",2005,2,18,0,23.5,14.1
"MX000003035",2005,2,19,0,NA,NA
"MX000003035",2005,2,20,0,29.6,14.3
"MX000003035",2005,2,21,0,NA,NA
"MX000003035",2005,2,22,0,26.9,13.3
"MX000003035",2005,2,23,0,25.8,14.5
"MX000003035",2005,2,24,0,24.5,11.5
"MX000003035",2005,2,25,0,23.5,11.5
"MX000003035",2005,2,26,0,23.5,12
"MX000003035",2005,2,27,0,24.4,12
"MX000003035",2005,2,28,0,24.3,12
"MX000003035",2005,3,1,0,24.6,11.5
"MX000003035",2005,3,2,0,NA,NA
"MX000003035",2005,3,3,0,27.1,13.3
"MX000003035",2005,3,4,0,26.8,16
"MX000003035",2005,3,5,0,24.5,13.5
"MX000003035",2005,3,6,0,24.8,13.3
"MX000003035",2005,3,7,0,24.5,13.1
"MX000003035",2005,3,8,0,NA,NA
"MX000003035",2005,3,10,0,NA,NA
"MX000003035",2005,3,12,0,28.6,14.7
"MX000003035",2005,3,13,0,28.4,14.9
"MX000003035",2005,3,14,0,28.3,15
"MX000003035",2005,3,15,0,NA,NA
"MX000003035",2005,3,16,0,NA,NA
"MX000003035",2005,3,17,0,25.3,11.7
"MX000003035",2005,3,18,0,NA,NA
"MX000003035",2005,3,19,0,28,10
"MX000003035",2005,3,20,0,27,13
"MX000003035",2005,3,21,0,27,13
"MX000003035",2005,3,22,0,27.3,13.1
"MX000003035",2005,3,23,0,28.5,13.5
"MX000003035",2005,3,24,0,29.6,14.5
"MX000003035",2005,3,25,0,25.4,13.5
"MX000003035",2005,3,26,0,25.7,13.5
"MX000003035",2005,3,27,0,27.4,15
"MX000003035",2005,3,28,0,NA,NA
"MX000003035",2005,3,29,0,NA,NA
"MX000003035",2005,3,30,0,25.4,13.1
"MX000003035",2005,3,31,0,27.8,12.7
"MX000003035",2005,4,1,0,28.2,19.3
"MX000003035",2005,4,2,NA,28.6,15.3
"MX000003035",2005,4,3,0,NA,NA
"MX000003035",2005,4,4,0,30,13.9
"MX000003035",2005,4,5,0,29.2,16
"MX000003035",2005,4,6,0,31.5,13.9
"MX000003035",2005,4,7,0,32.6,15.8
"MX000003035",2005,4,8,0,33.8,15
"MX000003035",2005,4,9,0,31.3,14
"MX000003035",2005,4,10,0,27.9,14
"MX000003035",2005,4,11,0,27.5,13
"MX000003035",2005,4,12,0,NA,NA
"MX000003035",2005,4,13,0,NA,NA
"MX000003035",2005,4,14,0,31.4,13.5
"MX000003035",2005,4,15,0,30.6,14.8
"MX000003035",2005,4,17,0,32.3,20
"MX000003035",2005,4,18,0,28.3,20
"MX000003035",2005,4,19,NA,29,21.4
"MX000003035",2005,4,21,0,NA,NA
"MX000003035",2005,4,22,0,28.5,18.9
"MX000003035",2005,4,23,0,34,18.9
"MX000003035",2005,4,24,0,34,19.8
"MX000003035",2005,4,25,0,29.9,15.5
"MX000003035",2005,4,26,0,26.8,15.5
"MX000003035",2005,4,27,0,NA,NA
"MX000003035",2005,4,28,0,30.2,14.5
"MX000003035",2005,4,29,0,28.7,14
"MX000003035",2005,4,30,0,29,14
"MX000003035",2005,5,1,0,31.1,15
"MX000003035",2005,5,2,0,33,15
"MX000003035",2005,5,3,0,33.2,15
"MX000003035",2005,5,4,0,31.5,17
"MX000003035",2005,5,5,NA,31.3,18.1
"MX000003035",2005,5,6,0,32.5,17.8
"MX000003035",2005,5,7,0,29.5,17.4
"MX000003035",2005,5,8,0,28.3,15.5
"MX000003035",2005,5,9,0,29,15.5
"MX000003035",2005,5,10,0,NA,NA
"MX000003035",2005,5,12,0,29.5,17
"MX000003035",2005,5,13,0,31.3,16.9
"MX000003035",2005,5,14,0,NA,NA
"MX000003035",2005,5,15,0,35.8,16.2
"MX000003035",2005,5,16,0,36.1,18
"MX000003035",2005,5,17,0,35.6,21
"MX000003035",2005,5,18,0,34.5,20.5
"MX000003035",2005,5,19,0,32.2,20.5
"MX000003035",2005,5,20,0,NA,NA
"MX000003035",2005,5,21,0,36.6,20
"MX000003035",2005,5,22,0,37.6,25
"MX000003035",2005,5,23,0,34.8,23
"MX000003035",2005,5,24,0,31.4,21.4
"MX000003035",2005,5,25,0,NA,NA
"MX000003035",2005,5,26,0,32.2,22
"MX000003035",2005,5,27,0,32.9,23.2
"MX000003035",2005,5,28,0,33.3,22.7
"MX000003035",2005,5,29,0,31.5,21.5
"MX000003035",2005,5,30,0,NA,NA
"MX000003035",2005,5,31,0,32.7,19
"MX000003035",2005,6,1,0,NA,NA
"MX000003035",2005,6,2,0,35.4,19.2
"MX000003035",2005,6,3,0,34.9,19.9
"MX000003035",2005,6,4,0,32.2,19.8
"MX000003035",2005,6,5,0,31.7,20.1
"MX000003035",2005,6,6,0,32.1,20.2
"MX000003035",2005,6,7,0,34,19.5
"MX000003035",2005,6,8,0,NA,NA
"MX000003035",2005,6,9,0,35,18.9
"MX000003035",2005,6,11,0,NA,NA
"MX000003035",2005,6,12,0,33.5,20
"MX000003035",2005,6,13,0,31.6,20
"MX000003035",2005,6,14,0,NA,NA
"MX000003035",2005,6,15,0,34,19.5
"MX000003035",2005,6,16,0,34.4,21.2
"MX000003035",2005,6,17,0,34.9,23.3
"MX000003035",2005,6,18,NA,34.8,23.3
"MX000003035",2005,6,19,0,35.4,23.2
"MX000003035",2005,6,20,0,34.5,24.5
"MX000003035",2005,6,21,0,33.6,24
"MX000003035",2005,6,22,0,34.6,24
"MX000003035",2005,6,23,0,35,24.4
"MX000003035",2005,6,24,0,NA,NA
"MX000003035",2005,6,25,0,NA,NA
"MX000003035",2005,6,26,0,38.6,24.8
"MX000003035",2005,6,27,0,38.6,24.8
"MX000003035",2005,6,28,0,38.6,24.5
"MX000003035",2005,6,29,0,38.5,24.5
"MX000003035",2005,6,30,0,36.6,25
"MX000003035",2005,7,1,0,NA,NA
"MX000003035",2005,7,2,0,37.4,27
"MX000003035",2005,7,3,0,NA,NA
"MX000003035",2005,7,5,NA,38.2,28.9
"MX000003035",2005,7,6,0,38.3,26.4
"MX000003035",2005,7,7,0,34.7,26
"MX000003035",2005,7,8,0,NA,NA
"MX000003035",2005,7,9,0,NA,NA
"MX000003035",2005,7,11,0,38.4,26
"MX000003035",2005,7,12,0,36.7,28
"MX000003035",2005,7,13,NA,33.2,26.1
"MX000003035",2005,7,14,0,35.2,25.1
"MX000003035",2005,7,15,0,NA,NA
"MX000003035",2005,7,16,0,NA,NA
"MX000003035",2005,7,17,NA,36,26.8
"MX000003035",2005,7,18,0,38.3,25.4
"MX000003035",2005,7,19,0,37.5,25.4
"MX000003035",2005,7,20,0,35.7,27.2
"MX000003035",2005,7,22,0,36.2,29
"MX000003035",2005,7,25,0,36.2,27.7
"MX000003035",2005,7,26,0,NA,NA
"MX000003035",2005,7,28,0,36.3,27.6
"MX000003035",2005,7,30,0,NA,NA
"MX000003035",2005,7,31,0,36.5,27.9
"MX000003035",2005,8,1,0,NA,NA
"MX000003035",2005,8,2,0,NA,NA
"MX000003035",2005,8,3,0.69,NA,NA
"MX000003035",2005,8,4,0.1,NA,NA
"MX000003035",2005,8,5,0,34.5,27.2
"MX000003035",2005,8,6,0,NA,NA
"MX000003035",2005,8,7,0,37.3,28.8
"MX000003035",2005,8,8,0,NA,NA
"MX000003035",2005,8,9,0.03,36.7,27
"MX000003035",2005,8,10,0,36.5,26.6
"MX000003035",2005,8,12,0,37.1,26.5
"MX000003035",2005,8,13,NA,38,26.5
"MX000003035",2005,8,14,0,36.3,25.1
"MX000003035",2005,8,16,0,36,27
"MX000003035",2005,8,18,0,36.7,27.5
"MX000003035",2005,8,19,NA,35.3,28.4
"MX000003035",2005,8,20,0,37.5,27.9
"MX000003035",2005,8,21,0,39,29
"MX000003035",2005,8,23,0,36.5,29
"MX000003035",2005,8,24,0,36.2,28
"MX000003035",2005,8,25,0,NA,NA
"MX000003035",2005,8,26,0,38.3,29
"MX000003035",2005,8,27,0,38.3,30
"MX000003035",2005,8,31,0,37.1,28.1
"MX000003035",2005,9,3,0,35.8,27.9
"MX000003035",2005,9,4,0,37.4,27.8
"MX000003035",2005,9,5,0,NA,NA
"MX000003035",2005,9,6,0,NA,NA
"MX000003035",2005,9,7,0,38,28.5
"MX000003035",2005,9,8,0,38,28.9
"MX000003035",2005,9,9,0,NA,NA
"MX000003035",2005,9,10,0,38.4,28.4
"MX000003035",2005,9,11,0,38,26.8
"MX000003035",2005,9,12,0,36.8,26.5
"MX000003035",2005,9,13,NA,37.5,25
"MX000003035",2005,9,14,0,35.6,23.8
"MX000003035",2005,9,15,0,35.3,23.8
"MX000003035",2005,9,16,0,35.2,24.1
"MX000003035",2005,9,17,0,NA,NA
"MX000003035",2005,9,18,0,37.6,24.5
"MX000003035",2005,9,19,0,38.7,24.5
"MX000003035",2005,9,20,0,39,25
"MX000003035",2005,9,21,0,38.3,25
"MX000003035",2005,9,23,0,39.6,26.6
"MX000003035",2005,9,24,0,39.5,26
"MX000003035",2005,9,25,0,38.1,26
"MX000003035",2005,9,26,0,39,28
"MX000003035",2005,9,27,0,38.2,28
"MX000003035",2005,9,28,0,NA,NA
"MX000003035",2005,9,29,0,39.5,25.9
"MX000003035",2005,9,30,0,37.3,25.9
"MX000003035",2005,10,1,0,34.6,28
"MX000003035",2005,10,2,0,33.5,28
"MX000003035",2005,10,3,0.13,35.4,27.9
"MX000003035",2005,10,4,0.15,34.5,24
"MX000003035",2005,10,5,0,34.6,24
"MX000003035",2005,10,6,0,35.5,24
"MX000003035",2005,10,7,0,35.4,24.6
"MX000003035",2005,10,8,0,NA,NA
"MX000003035",2005,10,9,0,35,24
"MX000003035",2005,10,10,0,34.3,21.4
"MX000003035",2005,10,11,0,31.5,20.5
"MX000003035",2005,10,12,0,32.3,18
"MX000003035",2005,10,13,0,34,19.5
"MX000003035",2005,10,14,0,34,19.7
"MX000003035",2005,10,15,0,35.3,19.7
"MX000003035",2005,10,16,0,34.3,20
"MX000003035",2005,10,17,0,34.9,23
"MX000003035",2005,10,18,0,33.3,22
"MX000003035",2005,10,19,0,31.8,21.9
"MX000003035",2005,10,20,0,31,19.2
"MX000003035",2005,10,21,0,30.5,19.2
"MX000003035",2005,10,22,0,31.6,19.7
"MX000003035",2005,10,23,0,33,20.8
"MX000003035",2005,10,24,0,32.7,18.7
"MX000003035",2005,10,25,0,32.5,18.7
"MX000003035",2005,10,26,0,32,20
"MX000003035",2005,10,27,0,30.2,21
"MX000003035",2005,10,28,0,NA,NA
"MX000003035",2005,10,29,0,32.5,21
"MX000003035",2005,10,30,0,30.8,18.7
"MX000003035",2005,10,31,0,31,18
"MX000003035",2005,11,1,0,33.1,20.3
"MX000003035",2005,11,2,0,32.4,17.9
"MX000003035",2005,11,3,0,NA,NA
"MX000003035",2005,11,4,NA,31.3,22
"MX000003035",2005,11,5,0,32.1,18
"MX000003035",2005,11,6,0,31,18
"MX000003035",2005,11,8,0,31,19.6
"MX000003035",2005,11,9,0,32.3,18.8
"MX000003035",2005,11,10,0,31.5,18
"MX000003035",2005,11,11,0,31.6,19
"MX000003035",2005,11,12,NA,27,17
"MX000003035",2005,11,13,0,28.2,17
"MX000003035",2005,11,14,0,NA,NA
"MX000003035",2005,11,15,0,30,14.8
"MX000003035",2005,11,16,0,29.6,18
"MX000003035",2005,11,17,0,30.2,18
"MX000003035",2005,11,18,0,29,18.9
"MX000003035",2005,11,20,0,31,19
"MX000003035",2005,11,21,0,29,18.2
"MX000003035",2005,11,22,0,29.4,17
"MX000003035",2005,11,23,0,28.8,16
"MX000003035",2005,11,24,0,28.5,15.4
"MX000003035",2005,11,25,0,29.3,15.9
"MX000003035",2005,11,26,0,29.3,14
"MX000003035",2005,11,27,0,30.3,14
"MX000003035",2005,11,28,0,26,15
"MX000003035",2005,11,29,0,NA,NA
"MX000003035",2005,11,30,0,27,12.8
"MX000003035",2005,12,1,0,26,14.9
"MX000003035",2005,12,2,0,27,11
"MX000003035",2005,12,3,0,28.5,11
"MX000003035",2005,12,4,0,28.5,12
"MX000003035",2005,12,5,0,25.5,13.8
"MX000003035",2005,12,6,0,24.3,14
"MX000003035",2005,12,7,0,24.4,11
"MX000003035",2005,12,8,0,23.5,10.5
"MX000003035",2005,12,9,0,23.7,9.8
"MX000003035",2005,12,10,0,NA,NA
"MX000003035",2005,12,11,0,24.1,14.5
"MX000003035",2005,12,12,0,NA,NA
"MX000003035",2005,12,13,0,27.4,15
"MX000003035",2005,12,14,0,26.4,15.5
"MX000003035",2005,12,15,NA,22,15
"MX000003035",2005,12,16,0,22.9,12.2
"MX000003035",2005,12,18,0,23.2,10.2
"MX000003035",2005,12,19,0,NA,NA
"MX000003035",2005,12,20,0,NA,NA
"MX000003035",2005,12,21,0,28,16.2
"MX000003035",2005,12,22,0,25.8,11.8
"MX000003035",2005,12,23,0,26.6,10.5
"MX000003035",2005,12,24,0,27.3,11.5
"MX000003035",2005,12,25,0,27.2,11
"MX000003035",2005,12,26,0,26.7,10.2
"MX000003035",2005,12,27,0,NA,NA
"MX000003035",2005,12,28,0,28,12.3
"MX000003035",2005,12,29,0,29,10.9
"MX000003035",2005,12,30,0,27.3,10.2
"MX000003035",2005,12,31,0,25.3,10.7
"MX000003035",2006,1,1,0,NA,NA
"MX000003035",2006,1,2,0,NA,NA
"MX000003035",2006,1,3,0,NA,NA
"MX000003035",2006,1,4,0,NA,NA
"MX000003035",2006,1,5,0,NA,NA
"MX000003035",2006,1,6,0,30,18
"MX000003035",2006,1,7,0,27.4,12.1
"MX000003035",2006,1,8,0,26.3,12
"MX000003035",2006,1,9,0,26.5,10.3
"MX000003035",2006,1,10,0,25.5,10.3
"MX000003035",2006,1,11,0,25.2,12.3
"MX000003035",2006,1,12,0,24.2,8
"MX000003035",2006,1,13,0,24.6,8.3
"MX000003035",2006,1,14,0,NA,NA
"MX000003035",2006,1,15,0,26.7,14.9
"MX000003035",2006,1,16,0,24.7,10.1
"MX000003035",2006,1,17,0,NA,NA
"MX000003035",2006,1,18,0,23.7,11.3
"MX000003035",2006,1,19,0,NA,NA
"MX000003035",2006,1,20,0,26.5,11.6
"MX000003035",2006,1,21,0,22.8,11.4
"MX000003035",2006,1,22,0,21.4,11.5
"MX000003035",2006,1,23,0,22.5,11.5
"MX000003035",2006,1,24,0,21.7,9.8
"MX000003035",2006,1,25,0,NA,NA
"MX000003035",2006,1,26,0,23.5,13.9
"MX000003035",2006,1,27,0,23.8,12.8
"MX000003035",2006,1,28,0,21.1,7.8
"MX000003035",2006,1,30,0,25.4,8.4
"MX000003035",2006,1,31,0,25.5,10.2
"MX000003035",2006,2,1,NA,24,10.8
"MX000003035",2006,2,2,0,24.2,9.3
"MX000003035",2006,2,3,0,NA,NA
"MX000003035",2006,2,5,0,28.2,10.5
"MX000003035",2006,2,6,0,27.4,10.5
"MX000003035",2006,2,7,0,25,15.7
"MX000003035",2006,2,8,0,24.8,11
"MX000003035",2006,2,9,0,25,16.8
"MX000003035",2006,2,10,0,26.7,13.6
"MX000003035",2006,2,11,0,NA,NA
"MX000003035",2006,2,12,0,30.8,12.1
"MX000003035",2006,2,13,0,29.6,11.8
"MX000003035",2006,2,14,0,NA,NA
"MX000003035",2006,2,15,0,29.6,15.5
"MX000003035",2006,2,16,0,28.5,13.5
"MX000003035",2006,2,17,0,23.5,13
"MX000003035",2006,2,18,0,23.7,13
"MX000003035",2006,2,19,0,24,12.8
"MX000003035",2006,2,20,0,23.8,12.2
"MX000003035",2006,2,21,0,22,12.5
"MX000003035",2006,2,22,0,20.7,12.5
"MX000003035",2006,2,23,0,21.7,14
"MX000003035",2006,2,24,0,24,11.3
"MX000003035",2006,2,25,0,24.4,9
"MX000003035",2006,2,26,NA,26.6,9.5
"MX000003035",2006,2,27,0,NA,NA
"MX000003035",2006,2,28,0,29.5,13
"MX000003035",2006,3,1,0,NA,NA
"MX000003035",2006,3,2,0,30.6,19.5
"MX000003035",2006,3,3,0,30.2,14
"MX000003035",2006,3,4,0,29.4,13
"MX000003035",2006,3,5,0,25,10.8
"MX000003035",2006,3,6,0,26,10.6
"MX000003035",2006,3,7,0,NA,NA
"MX000003035",2006,3,8,0,28,18
"MX000003035",2006,3,9,0,24,12.1
"MX000003035",2006,3,10,NA,24.8,14
"MX000003035",2006,3,11,0,25.3,12.5
"MX000003035",2006,3,12,0,23.4,11
"MX000003035",2006,3,13,0,23.7,11
"MX000003035",2006,3,14,0,22.5,12
"MX000003035",2006,3,15,0,NA,NA
"MX000003035",2006,3,16,0,25.2,10.9
"MX000003035",2006,3,17,0,26.8,10.7
"MX000003035",2006,3,18,0,NA,NA
"MX000003035",2006,3,19,0,23.8,13.2
"MX000003035",2006,3,20,0,23.2,11
"MX000003035",2006,3,21,0,22.2,10
"MX000003035",2006,3,22,0,22.8,10
"MX000003035",2006,3,23,0,NA,NA
"MX000003035",2006,3,24,0,27,13
"MX000003035",2006,3,25,0,NA,NA
"MX000003035",2006,3,26,0,30.3,11
"MX000003035",2006,3,27,0,28.4,11
"MX000003035",2006,3,28,0,NA,NA
"MX000003035",2006,3,29,0,NA,NA
"MX000003035",2006,3,30,0,26,15
"MX000003035",2006,3,31,0,26.3,12.9
"MX000003035",2006,4,1,0,26.6,16.1
"MX000003035",2006,4,2,0,26.4,14
"MX000003035",2006,4,3,0,27.5,14.6
"MX000003035",2006,4,4,0,NA,NA
"MX000003035",2006,4,5,0,30.4,19.9
"MX000003035",2006,4,6,0,26.4,13.7
"MX000003035",2006,4,7,0,25.6,6.4
"MX000003035",2006,4,8,0,26,13
"MX000003035",2006,4,9,0,30.6,13
"MX000003035",2006,4,10,0,31.3,15
"MX000003035",2006,4,11,0,29.3,19
"MX000003035",2006,4,12,0,NA,NA
"MX000003035",2006,4,13,0,34.4,15
"MX000003035",2006,4,14,0,NA,NA
"MX000003035",2006,4,15,0,34.9,19.2
"MX000003035",2006,4,16,0,30,15.5
"MX000003035",2006,4,17,0,30,15.5
"MX000003035",2006,4,18,0,28,16
"MX000003035",2006,4,19,0,28.7,16.9
"MX000003035",2006,4,20,0,29.8,11.8
"MX000003035",2006,4,21,0,NA,NA
"MX000003035",2006,4,22,0,NA,NA
"MX000003035",2006,4,23,0,32,16
"MX000003035",2006,4,24,0,27,16
"MX000003035",2006,4,25,0,NA,NA
"MX000003035",2006,4,26,0,28.1,16.3
"MX000003035",2006,4,27,0,28.5,18.1
"MX000003035",2006,4,28,0,26.1,13.5
"MX000003035",2006,4,29,0,NA,NA
"MX000003035",2006,4,30,0,NA,NA
"MX000003035",2006,5,1,0,NA,NA
"MX000003035",2006,5,2,0,35.8,19
"MX000003035",2006,5,3,0,32,21
"MX000003035",2006,5,4,0,37.1,13.2
"MX000003035",2006,5,5,0,32.5,13.2
"MX000003035",2006,5,6,0,31,15.3
"MX000003035",2006,5,7,0,29.8,15.3
"MX000003035",2006,5,8,0,NA,NA
"MX000003035",2006,5,9,0,NA,NA
"MX000003035",2006,5,10,0,33,18.5
"MX000003035",2006,5,11,0,NA,NA
"MX000003035",2006,5,12,0,36,19.3
"MX000003035",2006,5,13,0,36.7,19.3
"MX000003035",2006,5,14,0,34.6,20.4
"MX000003035",2006,5,15,0,NA,NA
"MX000003035",2006,5,16,0,37.5,21.5
"MX000003035",2006,5,17,0,33.7,19.5
"MX000003035",2006,5,18,0,34.5,20
"MX000003035",2006,5,19,0,34.5,19.5
"MX000003035",2006,5,20,0,NA,NA
"MX000003035",2006,5,21,0,40,24
"MX000003035",2006,5,22,0,38.3,23
"MX000003035",2006,5,23,0,34.2,20
"MX000003035",2006,5,24,0,NA,NA
"MX000003035",2006,5,25,0,35.1,19.4
"MX000003035",2006,5,26,0,37,20
"MX000003035",2006,5,27,0,34,22.5
"MX000003035",2006,5,28,0,32.6,19.8
"MX000003035",2006,5,29,0,31.8,19
"MX000003035",2006,5,30,0,32.2,18.5
"MX000003035",2006,5,31,0,NA,NA
"MX000003035",2006,6,1,0,NA,NA
"MX000003035",2006,6,2,0,NA,NA
"MX000003035",2006,6,3,NA,40.2,22.6
"MX000003035",2006,6,4,0,44.2,25.9
"MX000003035",2006,6,5,0,35.6,24.9
"MX000003035",2006,6,6,0,NA,NA
"MX000003035",2006,6,7,0,36.3,25.6
"MX000003035",2006,6,8,0,36.4,25
"MX000003035",2006,6,9,0,NA,NA
"MX000003035",2006,6,10,0,NA,NA
"MX000003035",2006,6,11,0,36.9,21.5
"MX000003035",2006,6,12,0,37.5,21.5
"MX000003035",2006,6,13,NA,35.5,24
"MX000003035",2006,6,14,0,NA,NA
"MX000003035",2006,6,15,0,37.4,23.2
"MX000003035",2006,6,16,0,36,26.8
"MX000003035",2006,6,17,0,37,22.3
"MX000003035",2006,6,18,0,NA,NA
"MX000003035",2006,6,19,0,39.6,22.5
"MX000003035",2006,6,20,0,37.9,26
"MX000003035",2006,6,21,0,NA,NA
"MX000003035",2006,6,22,0,39.2,26
"MX000003035",2006,6,23,0,37.5,26.8
"MX000003035",2006,6,24,0,36.2,26.8
"MX000003035",2006,6,25,0,38.8,26.8
"MX000003035",2006,6,26,0,39.1,27
"MX000003035",2006,6,27,0,38.6,27.5
"MX000003035",2006,6,28,0,36.5,27
"MX000003035",2006,6,29,0,37.6,26
"MX000003035",2006,6,30,0,NA,NA
"MX000003035",2006,7,1,0,36.6,26
"MX000003035",2006,7,2,0,37.7,26
"MX000003035",2006,7,3,0,37,26.7
"MX000003035",2006,7,4,0,36.7,26
"MX000003035",2006,7,5,0,NA,NA
"MX000003035",2006,7,6,0,36.6,26.8
"MX000003035",2006,7,7,0,37.5,25.8
"MX000003035",2006,7,8,0,38.7,25.8
"MX000003035",2006,7,9,0,NA,NA
"MX000003035",2006,7,10,0,37.9,29
"MX000003035",2006,7,11,0,38.2,28
"MX000003035",2006,7,12,0,37.7,28
"MX000003035",2006,7,13,0,38.5,29.9
"MX000003035",2006,7,14,0,39.3,27.1
"MX000003035",2006,7,15,0,38,29
"MX000003035",2006,7,16,0,38,28.5
"MX000003035",2006,7,17,0,36.5,27.1
"MX000003035",2006,7,18,0,NA,NA
"MX000003035",2006,7,19,0,NA,NA
"MX000003035",2006,7,20,0,37.4,29
"MX000003035",2006,7,21,0,38.8,29.7
"MX000003035",2006,7,22,0,NA,NA
"MX000003035",2006,7,23,0,38.2,28.5
"MX000003035",2006,7,24,0,NA,NA
"MX000003035",2006,7,25,0,37.5,27.5
"MX000003035",2006,7,26,0.33,NA,NA
"MX000003035",2006,7,27,0,33,25.2
"MX000003035",2006,7,28,0,34.3,28
"MX000003035",2006,7,29,0,NA,NA
"MX000003035",2006,7,30,0,36,27
"MX000003035",2006,7,31,0,35.1,28.1
"MX000003035",2006,8,1,0,36,27.2
"MX000003035",2006,8,2,0,36.5,26.6
"MX000003035",2006,8,3,0,36.5,26.1
"MX000003035",2006,8,4,0,36.7,27
"MX000003035",2006,8,5,0,37.8,27
"MX000003035",2006,8,6,0,38.7,27.9
"MX000003035",2006,8,7,0.71,39.6,25.1
"MX000003035",2006,8,8,0.71,33.8,28
"MX000003035",2006,8,9,0,35.6,27.5
"MX000003035",2006,8,10,0,36.4,28
"MX000003035",2006,8,11,0,37.6,28
"MX000003035",2006,8,12,0,NA,NA
"MX000003035",2006,8,13,0,37.7,28
"MX000003035",2006,8,14,NA,36.2,28.5
"MX000003035",2006,8,15,0,37.8,27.5
"MX000003035",2006,8,16,0,37.3,28.9
"MX000003035",2006,8,17,0,37.4,26.4
"MX000003035",2006,8,18,0,37.6,27.7
"MX000003035",2006,8,19,0,37.2,26.4
"MX000003035",2006,8,20,0,36.1,26.4
"MX000003035",2006,8,21,0,37,28
"MX000003035",2006,8,22,0,36,27.5
"MX000003035",2006,8,23,0,37.4,28.3
"MX000003035",2006,8,24,0,35.8,27.9
"MX000003035",2006,8,25,0,37.3,28
"MX000003035",2006,8,26,0,37,28
"MX000003035",2006,8,27,0,37.2,28.1
"MX000003035",2006,8,28,0,NA,NA
"MX000003035",2006,8,29,0.84,35.8,26
"MX000003035",2006,8,30,0,NA,NA
"MX000003035",2006,8,31,0,35.8,27.7
"MX000003035",2006,9,1,0,36.8,27.7
"MX000003035",2006,9,2,8.99,34.6,23
"MX000003035",2006,9,5,0,NA,NA
"MX000003035",2006,9,6,0,33.8,25
"MX000003035",2006,9,7,0,34.8,26.2
"MX000003035",2006,9,9,0,34.7,25.5
"MX000003035",2006,9,10,0,34.4,25.5
"MX000003035",2006,9,11,0,34.8,25.5
"MX000003035",2006,9,12,0,35.6,25.4
"MX000003035",2006,9,13,0,35.8,25.2
"MX000003035",2006,9,14,0,NA,NA
"MX000003035",2006,9,15,0,NA,NA
"MX000003035",2006,9,16,0,35.4,22.8
"MX000003035",2006,9,17,0,34.7,22.8
"MX000003035",2006,9,18,0,33.5,22.8
"MX000003035",2006,9,19,0,NA,NA
"MX000003035",2006,9,20,0,NA,NA
"MX000003035",2006,9,21,0,NA,NA
"MX000003035",2006,9,22,0,35.8,26.8
"MX000003035",2006,9,23,0,33,21.3
"MX000003035",2006,9,24,0,NA,NA
"MX000003035",2006,9,25,0,33.2,21.9
"MX000003035",2006,9,26,0,34.7,23.1
"MX000003035",2006,9,27,0,NA,NA
"MX000003035",2006,9,28,0,36.7,26.5
"MX000003035",2006,9,29,0,37.2,25.7
"MX000003035",2006,9,30,0,37.3,25.7
"MX000003035",2006,10,1,0,36.2,23.7
"MX000003035",2006,10,2,0,NA,NA
"MX000003035",2006,10,3,0,36.7,25
"MX000003035",2006,10,4,0,NA,NA
"MX000003035",2006,10,5,0,37.6,26.2
"MX000003035",2006,10,6,0,37.6,26.7
"MX000003035",2006,10,7,0,36.7,25.8
"MX000003035",2006,10,8,0,35.8,25
"MX000003035",2006,10,9,0,34.8,24
"MX000003035",2006,10,10,0,34.7,22.6
"MX000003035",2006,10,11,0,35.2,21.9
"MX000003035",2006,10,12,0,33.8,21.9
"MX000003035",2006,10,13,0,34.4,21
"MX000003035",2006,10,14,0,34.7,21
"MX000003035",2006,10,15,0,34.2,19.5
