FECHA,HORA,TAC,EAC,SAG,TLA,XAL,MER,PED,CES,HAN,BJU,TLI,ATI,VIF,PLA,LAG,AZC,UIZ,TAX,TAH,SUR,IZT
1/01/08,1,0.006,0.005,0.019,0.004,0.005,0.029,0.000,0.020,-9.999,-9.999,-9.999,0.001,0.064,0.009,0.027,0.019,0.029,0.046,-9.999,-9.999,0.017
1/01/08,2,0.024,0.014,0.040,0.011,0.029,0.031,0.000,0.019,-9.999,-9.999,-9.999,0.000,0.089,0.026,0.027,0.014,0.052,0.034,-9.999,-9.999,0.032
1/01/08,3,0.022,0.029,0.036,0.050,0.095,0.032,0.000,0.050,-9.999,-9.999,-9.999,0.001,0.106,0.015,0.030,0.027,0.058,0.102,-9.999,-9.999,0.068
1/01/08,4,0.022,0.021,0.043,0.033,0.160,0.056,0.001,0.026,-9.999,-9.999,-9.999,0.001,0.114,0.027,0.038,0.037,0.059,0.135,-9.999,-9.999,0.095
1/01/08,5,0.030,0.007,0.063,0.015,0.191,0.033,0.000,0.047,-9.999,-9.999,-9.999,0.000,0.141,0.013,0.034,0.008,0.081,0.106,-9.999,-9.999,0.035
1/01/08,6,0.021,0.006,0.086,0.023,0.281,0.025,0.000,0.076,-9.999,-9.999,-9.999,0.000,0.120,0.002,0.026,0.010,0.086,0.080,-9.999,-9.999,0.025
1/01/08,7,0.013,0.003,0.043,0.008,0.258,0.054,0.000,0.042,-9.999,-9.999,-9.999,0.000,0.103,0.004,0.032,0.009,0.052,0.116,-9.999,-9.999,0.047
1/01/08,8,0.026,0.004,0.032,0.015,0.152,0.043,0.000,0.035,-9.999,-9.999,-9.999,0.001,0.062,0.012,0.023,0.006,0.072,0.219,-9.999,-9.999,0.112
1/01/08,9,0.017,0.015,0.000,0.013,0.004,0.062,0.005,0.051,-9.999,-9.999,-9.999,0.006,0.011,0.008,0.019,0.020,0.048,0.105,-9.999,-9.999,0.079
1/01/08,10,0.005,0.003,0.000,0.005,0.006,0.009,0.002,0.006,-9.999,-9.999,-9.999,0.003,0.005,0.005,0.004,0.006,0.006,0.021,-9.999,-9.999,0.007
1/01/08,11,0.004,0.004,0.000,0.006,0.007,0.010,0.000,0.002,-9.999,-9.999,-9.999,0.002,0.001,0.002,0.004,0.005,0.003,0.013,-9.999,-9.999,0.003
1/01/08,12,0.002,0.003,0.002,0.005,0.006,0.004,0.000,0.002,-9.999,-9.999,-9.999,0.002,0.001,0.003,0.003,0.001,0.002,0.015,-9.999,-9.999,0.000
1/01/08,13,0.002,0.003,0.002,0.006,0.007,0.002,0.000,0.005,-9.999,-9.999,-9.999,0.002,0.000,0.003,0.004,0.001,0.001,0.019,-9.999,-9.999,0.001
1/01/08,14,0.003,0.004,0.002,0.006,0.013,0.006,0.000,0.009,-9.999,-9.999,-9.999,0.002,0.000,0.004,0.006,0.002,-9.999,0.025,-9.999,-9.999,0.002
1/01/08,15,0.003,0.005,0.003,0.007,0.012,0.011,0.000,0.007,-9.999,-9.999,-9.999,0.002,0.001,0.004,0.007,0.003,-9.999,0.024,-9.999,-9.999,0.003
1/01/08,16,0.003,0.005,0.005,0.006,0.012,0.007,0.000,0.008,-9.999,-9.999,-9.999,0.003,0.001,0.007,0.008,0.004,0.002,0.038,-9.999,-9.999,0.004
1/01/08,17,0.004,0.005,0.003,0.006,0.014,0.008,0.000,0.006,-9.999,-9.999,-9.999,0.003,0.001,0.006,-9.999,0.006,0.002,0.031,-9.999,-9.999,0.004
1/01/08,18,0.003,0.004,0.002,0.006,0.012,0.008,0.000,0.006,-9.999,-9.999,-9.999,0.002,0.001,0.006,0.006,0.004,0.002,0.030,-9.999,-9.999,0.002
1/01/08,19,0.001,0.004,0.002,0.005,0.013,0.007,0.000,0.007,-9.999,-9.999,-9.999,0.003,0.002,0.004,0.006,0.000,0.001,0.027,-9.999,-9.999,0.002
1/01/08,20,0.002,0.004,0.001,0.005,0.014,0.006,0.000,0.004,-9.999,-9.999,-9.999,0.003,0.001,0.005,0.005,0.001,0.001,0.037,-9.999,-9.999,0.001
1/01/08,21,0.003,0.003,0.001,0.005,0.016,0.006,0.000,0.003,-9.999,-9.999,-9.999,0.002,0.002,0.005,0.005,0.000,0.001,0.021,-9.999,-9.999,0.001
1/01/08,22,0.003,0.002,0.001,0.006,0.017,0.007,0.000,0.002,-9.999,-9.999,-9.999,0.002,0.001,0.004,0.003,0.001,0.001,0.019,-9.999,-9.999,0.000
1/01/08,23,0.002,0.001,0.000,0.005,0.010,0.006,0.000,0.000,-9.999,-9.999,-9.999,0.001,0.001,0.003,0.001,0.001,0.001,0.019,-9.999,-9.999,0.000
1/01/08,24,0.001,0.001,0.000,0.003,0.005,0.003,0.000,0.000,-9.999,-9.999,-9.999,0.001,0.001,0.002,0.001,0.000,0.000,0.012,-9.999,-9.999,0.000
2/01/08,1,0.001,0.001,0.000,0.003,0.003,0.001,0.000,0.000,-9.999,-9.999,-9.999,0.000,0.001,0.001,0.001,0.000,0.000,0.006,-9.999,-9.999,0.000
2/01/08,2,0.001,0.001,0.000,0.003,0.001,0.000,0.000,0.000,-9.999,-9.999,-9.999,0.000,0.001,0.001,0.000,0.000,0.000,0.006,-9.999,-9.999,0.000
2/01/08,3,0.001,-9.999,0.000,0.003,0.001,0.000,0.000,0.000,-9.999,-9.999,-9.999,0.000,0.001,0.001,0.000,0.000,-9.999,0.000,-9.999,-9.999,0.000
2/01/08,4,0.000,-9.999,0.000,0.003,0.001,0.000,0.000,0.000,-9.999,-9.999,-9.999,0.000,0.001,0.002,0.001,0.000,0.000,0.001,-9.999,-9.999,0.000
2/01/08,5,0.000,-9.999,0.000,0.004,0.003,0.000,0.000,0.002,-9.999,-9.999,-9.999,0.001,0.001,0.001,0.001,0.000,0.000,0.003,-9.999,-9.999,0.000
2/01/08,6,0.001,-9.999,0.000,0.004,0.018,0.002,0.000,0.000,-9.999,-9.999,-9.999,0.000,0.001,0.003,0.001,0.000,0.000,0.020,-9.999,-9.999,0.000
2/01/08,7,0.003,-9.999,0.000,0.006,0.033,0.008,0.000,0.001,-9.999,-9.999,-9.999,0.001,0.001,0.004,0.004,0.003,0.002,0.050,-9.999,-9.999,0.001
2/01/08,8,0.006,-9.999,0.002,0.010,0.035,0.026,0.000,0.003,-9.999,-9.999,-9.999,0.001,0.002,0.011,0.009,0.005,0.005,0.059,-9.999,-9.999,0.003
2/01/08,9,0.009,-9.999,0.004,0.011,0.040,0.028,0.002,0.007,-9.999,-9.999,-9.999,0.004,0.002,0.013,0.009,0.007,0.007,0.094,-9.999,-9.999,0.004
2/01/08,10,0.011,-9.999,0.005,0.015,0.053,0.040,0.005,0.006,-9.999,-9.999,-9.999,0.003,0.003,0.018,0.012,0.008,0.009,0.071,-9.999,-9.999,0.005
2/01/08,11,0.010,-9.999,-9.999,0.011,0.042,0.038,0.003,0.005,-9.999,-9.999,-9.999,0.004,0.004,0.016,0.012,0.008,0.018,0.056,-9.999,-9.999,0.010
2/01/08,12,0.009,-9.999,-9.999,0.008,0.039,0.048,0.003,0.011,-9.999,-9.999,-9.999,0.005,0.004,0.010,0.014,0.007,0.023,0.045,-9.999,-9.999,0.013
2/01/08,13,0.008,-9.999,-9.999,0.007,0.035,0.031,0.003,0.008,-9.999,-9.999,-9.999,0.005,0.003,0.009,0.011,0.006,0.017,0.038,-9.999,-9.999,0.009
2/01/08,14,0.008,-9.999,-9.999,0.008,0.043,0.037,0.003,0.005,-9.999,-9.999,0.001,0.006,0.003,0.009,0.011,0.005,0.010,0.027,-9.999,-9.999,0.007
2/01/08,15,0.007,-9.999,-9.999,0.009,0.038,0.037,0.003,0.006,-9.999,-9.999,0.001,0.005,0.003,0.009,0.010,0.004,0.009,0.031,-9.999,-9.999,0.005
2/01/08,16,0.007,-9.999,0.003,0.009,0.042,0.043,0.002,0.003,-9.999,-9.999,0.002,0.006,0.003,0.009,0.010,0.006,-9.999,0.046,-9.999,-9.999,0.005
2/01/08,17,0.006,0.008,0.003,0.007,0.041,0.039,0.002,0.007,-9.999,-9.999,0.002,0.007,0.003,0.010,0.011,0.007,0.009,0.055,-9.999,-9.999,0.005
2/01/08,18,0.007,0.005,0.003,0.013,0.041,0.029,0.002,0.008,-9.999,-9.999,0.002,0.003,0.003,0.009,0.020,0.005,0.009,0.076,-9.999,-9.999,0.006
2/01/08,19,0.006,0.004,0.004,0.012,0.040,0.036,0.002,0.006,-9.999,-9.999,0.002,0.003,0.003,0.008,0.025,0.006,0.009,0.075,-9.999,-9.999,0.006
2/01/08,20,0.009,0.004,0.004,0.008,0.032,0.045,0.001,0.005,-9.999,-9.999,0.001,0.004,0.003,0.009,0.020,0.005,0.007,0.081,-9.999,-9.999,0.004
2/01/08,21,0.009,0.004,0.004,0.010,0.037,0.034,0.000,0.002,-9.999,-9.999,0.001,0.002,0.002,0.008,0.013,0.005,0.007,0.058,-9.999,-9.999,0.003
2/01/08,22,0.006,0.002,0.007,0.006,0.036,0.027,0.000,0.001,-9.999,-9.999,0.002,0.001,0.002,0.005,0.009,0.003,0.008,0.055,-9.999,-9.999,0.009
2/01/08,23,0.003,0.001,0.002,-9.999,0.033,0.025,0.000,0.003,-9.999,-9.999,0.002,0.001,0.001,0.004,0.013,0.001,0.021,0.045,-9.999,-9.999,0.007
2/01/08,24,0.002,0.001,-9.999,-9.999,0.017,0.013,0.000,0.000,-9.999,-9.999,0.001,0.000,0.002,0.003,0.007,0.000,0.013,-9.999,-9.999,-9.999,0.002
3/01/08,1,0.001,0.001,0.000,-9.999,0.011,0.005,0.000,0.001,-9.999,-9.999,0.000,0.000,0.001,0.002,0.003,0.000,0.004,0.012,-9.999,-9.999,0.000
3/01/08,2,0.002,0.001,0.000,-9.999,0.004,0.002,0.000,0.000,-9.999,-9.999,0.000,0.000,0.001,0.002,0.002,0.000,0.002,0.003,-9.999,-9.999,0.000
3/01/08,3,0.002,0.001,0.000,-9.999,0.003,0.002,0.000,0.000,-9.999,-9.999,0.000,0.000,0.001,0.001,0.001,0.000,0.001,0.002,-9.999,-9.999,0.000
3/01/08,4,0.001,0.001,0.000,-9.999,0.002,0.003,0.000,0.000,-9.999,-9.999,0.000,0.000,0.001,0.001,0.001,0.000,0.001,0.003,-9.999,-9.999,0.000
3/01/08,5,0.000,0.001,0.002,-9.999,0.024,0.004,0.000,0.000,-9.999,-9.999,0.000,0.000,0.002,0.002,0.001,0.000,0.002,0.006,-9.999,-9.999,0.000
3/01/08,6,0.002,0.011,0.030,-9.999,0.109,0.021,0.000,0.001,-9.999,-9.999,0.001,0.003,0.008,0.004,0.005,0.000,0.014,0.055,-9.999,-9.999,0.002
3/01/08,7,0.012,0.024,0.103,-9.999,0.032,0.055,0.000,0.001,-9.999,-9.999,0.020,0.017,0.016,0.012,0.036,0.008,0.049,0.098,-9.999,-9.999,0.008
3/01/08,8,0.031,0.077,0.104,-9.999,0.105,0.075,0.013,0.084,-9.999,-9.999,0.053,0.015,0.034,0.038,0.085,0.034,0.081,0.127,-9.999,-9.999,0.029
3/01/08,9,0.027,0.021,0.115,-9.999,0.112,0.083,0.023,0.063,-9.999,-9.999,0.053,0.016,0.043,0.028,0.086,0.041,0.078,0.107,-9.999,-9.999,-9.999
3/01/08,10,0.021,0.015,0.061,-9.999,0.084,0.058,0.022,0.045,-9.999,-9.999,0.032,0.009,0.020,0.029,0.070,0.025,0.080,0.102,-9.999,-9.999,0.066
3/01/08,11,0.023,0.022,0.026,-9.999,0.046,-9.999,0.020,0.081,-9.999,-9.999,0.019,0.008,0.009,0.034,0.072,0.045,0.060,0.089,-9.999,-9.999,-9.999
3/01/08,12,0.027,0.018,0.016,-9.999,0.037,-9.999,0.022,0.062,-9.999,-9.999,0.010,0.016,0.008,0.028,0.058,0.044,0.040,0.060,-9.999,-9.999,0.053
3/01/08,13,0.034,0.034,0.016,-9.999,0.028,-9.999,-9.999,0.033,-9.999,-9.999,0.005,0.013,0.006,-9.999,0.048,0.038,0.026,0.070,-9.999,-9.999,0.045
3/01/08,14,0.025,0.022,0.007,-9.999,0.023,-9.999,0.017,0.022,-9.999,-9.999,0.003,0.007,0.003,-9.999,0.027,0.021,0.014,0.053,-9.999,-9.999,0.026
3/01/08,15,0.014,0.013,0.003,-9.999,0.011,0.015,0.013,0.016,-9.999,-9.999,0.002,0.004,0.003,-9.999,0.018,0.012,0.009,0.035,-9.999,-9.999,0.012
3/01/08,16,0.012,0.014,0.002,-9.999,0.006,0.017,0.006,0.019,-9.999,-9.999,0.001,0.005,0.003,0.010,0.008,0.007,0.005,0.029,-9.999,-9.999,0.008
3/01/08,17,0.006,0.009,0.003,-9.999,0.003,0.014,0.003,0.008,-9.999,-9.999,0.000,0.004,0.003,0.006,0.004,0.003,0.004,0.067,-9.999,-9.999,0.006
3/01/08,18,0.007,0.018,0.006,-9.999,0.034,0.001,0.000,0.002,-9.999,-9.999,0.001,0.005,0.002,0.004,0.003,0.005,0.004,0.043,-9.999,-9.999,0.002
3/01/08,19,0.034,0.015,0.007,-9.999,-9.999,0.072,0.007,0.070,-9.999,-9.999,0.000,0.004,0.001,0.022,0.023,0.020,0.011,0.123,-9.999,-9.999,0.023
3/01/08,20,0.024,0.012,0.010,-9.999,0.046,0.077,0.028,0.074,-9.999,-9.999,0.000,0.009,0.002,0.044,0.033,0.045,0.019,0.211,-9.999,-9.999,0.046
3/01/08,21,0.026,0.008,0.006,-9.999,0.088,0.080,0.028,0.070,-9.999,-9.999,0.000,0.025,0.001,0.042,0.033,0.027,0.024,0.159,-9.999,-9.999,0.047
3/01/08,22,0.030,0.009,0.004,-9.999,0.042,0.074,0.025,0.071,-9.999,-9.999,0.002,0.032,0.001,0.033,0.047,0.037,0.054,0.122,-9.999,-9.999,0.047
3/01/08,23,0.015,0.003,0.002,-9.999,0.046,0.078,0.021,0.071,-9.999,-9.999,0.005,0.008,0.002,0.028,0.051,0.014,0.056,0.099,-9.999,-9.999,0.049
3/01/08,24,0.007,0.002,0.001,-9.999,0.053,0.056,0.020,0.029,-9.999,-9.999,0.001,0.004,0.001,0.027,0.047,0.010,0.011,0.095,-9.999,-9.999,0.037
4/01/08,1,0.004,0.004,0.002,-9.999,0.053,0.044,0.027,0.009,-9.999,-9.999,0.000,0.002,0.001,0.037,0.040,0.001,0.003,0.052,-9.999,-9.999,0.019
4/01/08,2,0.002,0.009,0.000,-9.999,0.032,0.021,0.030,0.003,-9.999,-9.999,0.000,0.001,0.001,0.018,0.041,0.006,0.002,0.023,-9.999,-9.999,0.006
4/01/08,3,0.003,0.007,0.001,-9.999,0.013,0.011,0.025,0.003,-9.999,-9.999,0.003,0.000,0.000,0.018,0.027,0.001,0.001,0.013,-9.999,-9.999,0.006
4/01/08,4,0.007,0.007,0.002,-9.999,0.014,0.028,0.009,0.003,-9.999,-9.999,0.004,0.001,0.000,0.014,0.029,0.004,0.002,0.011,-9.999,-9.999,0.011
4/01/08,5,0.013,0.012,0.021,-9.999,0.011,0.021,0.008,0.004,-9.999,-9.999,0.004,0.001,0.001,0.022,0.033,0.007,0.009,0.027,-9.999,-9.999,0.017
4/01/08,6,0.028,0.025,0.022,-9.999,0.011,0.021,0.006,0.023,-9.999,-9.999,0.022,0.014,0.002,0.019,0.015,0.021,0.018,0.047,-9.999,-9.999,0.030
4/01/08,7,0.066,0.055,0.032,-9.999,0.038,0.069,0.014,0.030,-9.999,-9.999,0.019,0.054,0.009,0.033,0.034,0.056,0.049,0.048,-9.999,-9.999,0.066
4/01/08,8,0.106,0.151,0.042,-9.999,0.103,0.082,0.032,0.093,-9.999,-9.999,0.034,0.107,0.021,0.058,0.080,0.079,0.078,0.064,-9.999,-9.999,0.108
4/01/08,9,0.113,0.112,0.076,-9.999,0.078,0.083,0.043,0.137,-9.999,-9.999,0.071,0.096,0.032,0.069,0.088,0.088,0.078,0.134,-9.999,-9.999,0.107
4/01/08,10,0.109,0.102,0.084,-9.999,0.077,0.101,0.038,0.122,-9.999,-9.999,0.151,0.061,0.042,0.095,0.101,0.091,0.070,0.164,-9.999,-9.999,0.103
4/01/08,11,0.107,0.102,0.075,-9.999,0.068,0.096,0.026,0.089,-9.999,-9.999,0.124,0.058,0.046,0.077,0.096,0.083,0.062,0.118,-9.999,-9.999,0.088
4/01/08,12,0.072,0.070,0.027,-9.999,-9.999,0.061,0.018,0.057,-9.999,-9.999,0.064,0.062,0.035,0.062,0.053,0.060,0.038,0.072,-9.999,-9.999,0.047
4/01/08,13,0.036,0.041,0.011,-9.999,-9.999,0.025,0.013,0.032,-9.999,-9.999,0.030,0.040,0.020,0.029,0.035,0.034,0.019,0.038,-9.999,-9.999,0.022
4/01/08,14,0.014,0.018,0.001,-9.999,-9.999,0.018,0.005,0.009,-9.999,-9.999,0.010,0.023,0.004,0.011,0.010,0.011,0.007,0.028,-9.999,-9.999,0.009
4/01/08,15,0.008,0.008,0.000,-9.999,-9.999,0.016,0.003,0.009,-9.999,-9.999,0.003,0.016,0.000,0.006,0.005,0.003,0.002,0.020,-9.999,-9.999,0.006
4/01/08,16,0.004,0.011,0.001,-9.999,0.022,0.007,0.002,0.012,-9.999,-9.999,0.000,0.004,0.000,0.004,0.003,0.003,0.002,0.018,-9.999,-9.999,0.003
4/01/08,17,0.010,0.004,0.001,-9.999,0.020,0.009,0.001,0.007,-9.999,-9.999,0.000,0.002,0.000,0.002,0.002,0.002,0.003,0.052,-9.999,-9.999,0.002
4/01/08,18,0.019,0.026,0.002,-9.999,0.077,0.025,0.001,0.013,-9.999,-9.999,0.000,0.004,0.000,0.002,0.015,0.008,0.001,0.032,-9.999,-9.999,0.001
4/01/08,19,0.011,0.010,0.006,-9.999,0.083,0.114,0.001,0.016,-9.999,-9.999,0.000,0.004,0.000,0.027,0.048,0.010,0.001,0.136,-9.999,-9.999,0.041
4/01/08,20,0.022,0.040,0.013,-9.999,0.045,0.047,0.005,0.014,-9.999,-9.999,0.001,0.006,0.003,0.031,0.032,0.023,0.025,0.259,-9.999,-9.999,0.054
4/01/08,21,0.060,0.066,0.025,-9.999,0.070,0.076,0.011,0.026,-9.999,-9.999,0.002,0.016,0.006,0.051,0.049,0.050,0.073,0.127,-9.999,-9.999,0.051
4/01/08,22,0.053,0.042,0.022,-9.999,0.092,0.094,0.014,0.045,-9.999,-9.999,0.018,0.002,0.004,0.043,0.054,0.039,0.092,0.154,-9.999,-9.999,0.039
4/01/08,23,0.074,0.025,0.070,-9.999,0.080,0.073,0.006,0.157,-9.999,-9.999,0.065,0.002,0.024,0.028,0.060,0.022,0.078,0.180,-9.999,-9.999,0.064
4/01/08,24,0.039,0.069,0.092,-9.999,0.072,0.104,0.000,0.112,-9.999,-9.999,0.041,0.001,0.078,0.036,0.097,0.051,0.103,0.157,-9.999,-9.999,0.117
5/01/08,1,0.030,0.067,0.058,-9.999,0.076,0.140,0.000,0.170,-9.999,-9.999,0.027,0.006,0.079,0.028,0.123,0.109,0.174,0.134,-9.999,-9.999,0.196
5/01/08,2,0.032,0.025,0.057,-9.999,0.058,0.168,0.000,0.089,-9.999,-9.999,0.077,0.012,0.061,0.047,0.127,0.053,0.148,0.079,-9.999,-9.999,0.156
5/01/08,3,0.006,0.015,0.064,-9.999,0.107,0.206,0.000,0.048,-9.999,-9.999,0.049,0.007,0.050,0.021,0.154,0.034,0.058,0.039,-9.999,-9.999,0.091
5/01/08,4,0.009,0.006,0.055,-9.999,0.079,0.178,0.001,0.027,-9.999,-9.999,0.049,0.003,0.045,0.013,0.151,0.029,0.177,0.039,-9.999,-9.999,0.096
5/01/08,5,0.025,0.004,0.075,-9.999,0.190,0.122,0.018,0.030,-9.999,-9.999,0.022,0.002,0.048,0.015,0.107,0.037,0.158,0.069,-9.999,-9.999,0.060
5/01/08,6,0.027,0.017,0.101,-9.999,0.158,0.149,0.005,0.071,-9.999,-9.999,0.048,0.012,0.039,0.016,0.064,0.032,0.050,0.095,-9.999,-9.999,0.154
5/01/08,7,0.057,0.041,0.118,-9.999,0.162,0.277,0.002,0.048,-9.999,-9.999,0.028,0.043,0.067,0.072,0.088,0.049,0.085,0.219,-9.999,-9.999,0.209
5/01/08,8,0.107,0.119,0.209,-9.999,0.193,0.291,0.041,0.111,-9.999,-9.999,0.049,0.102,0.131,0.138,0.199,0.118,0.137,0.238,-9.999,-9.999,0.230
5/01/08,9,0.141,0.107,0.165,-9.999,0.227,0.279,0.024,0.242,-9.999,-9.999,0.097,0.090,0.136,0.132,0.333,0.124,0.189,0.163,-9.999,-9.999,0.238
5/01/08,10,0.154,0.128,0.116,-9.999,0.182,0.140,0.047,0.145,-9.999,-9.999,0.067,0.061,0.091,0.068,0.235,0.087,0.161,0.068,-9.999,-9.999,0.152
5/01/08,11,0.071,0.095,0.062,-9.999,0.088,0.072,0.040,0.063,-9.999,-9.999,0.047,0.039,-9.999,0.042,0.077,0.090,0.052,0.043,-9.999,-9.999,0.073
5/01/08,12,0.028,0.041,0.017,-9.999,0.023,0.037,0.009,0.031,-9.999,-9.999,0.028,0.037,0.016,0.025,0.028,0.038,0.013,0.026,-9.999,-9.999,0.026
5/01/08,13,0.018,0.027,0.010,-9.999,0.020,0.022,0.005,0.018,-9.999,-9.999,0.004,0.025,0.002,0.010,0.018,0.024,0.013,0.032,-9.999,-9.999,0.012
5/01/08,14,0.010,0.014,0.002,-9.999,0.015,0.009,0.003,0.019,-9.999,-9.999,0.001,0.005,0.001,0.007,0.011,0.007,0.008,0.027,-9.999,-9.999,0.006
5/01/08,15,0.023,0.010,0.000,-9.999,0.003,0.013,0.003,0.006,-9.999,-9.999,0.000,0.003,0.001,0.006,0.006,0.003,0.006,0.048,-9.999,-9.999,0.004
5/01/08,16,0.007,0.005,0.000,-9.999,0.003,0.017,0.001,0.035,-9.999,-9.999,0.000,0.003,0.001,0.003,0.003,0.002,0.003,0.010,-9.999,-9.999,0.001
5/01/08,17,0.008,0.014,0.000,-9.999,0.013,0.027,0.000,0.001,-9.999,-9.999,0.000,0.003,0.001,0.002,0.003,0.001,0.001,0.049,-9.999,-9.999,0.000
5/01/08,18,0.011,0.041,0.001,-9.999,0.045,0.077,0.002,0.001,-9.999,-9.999,0.001,0.008,0.002,0.001,0.003,0.002,0.002,-9.999,-9.999,-9.999,0.000
5/01/08,19,0.028,0.164,0.052,-9.999,0.168,0.018,0.001,0.032,-9.999,-9.999,0.034,0.086,0.012,0.024,0.067,0.065,0.005,0.035,-9.999,-9.999,0.025
5/01/08,20,0.017,0.133,0.009,-9.999,0.061,0.000,0.001,0.004,-9.999,-9.999,0.077,0.004,0.056,0.043,0.036,0.088,0.002,0.004,-9.999,-9.999,0.039
5/01/08,21,0.115,0.121,0.000,-9.999,0.067,0.008,0.001,0.004,-9.999,-9.999,0.106,0.013,0.046,0.067,0.038,0.069,0.018,-9.999,-9.999,-9.999,0.037
5/01/08,22,0.068,0.177,0.026,-9.999,0.142,0.140,0.002,0.009,-9.999,-9.999,0.109,0.024,0.131,0.067,0.128,0.116,0.014,0.053,-9.999,-9.999,0.056
5/01/08,23,0.061,0.117,0.090,-9.999,0.193,0.249,0.001,0.028,-9.999,-9.999,0.054,0.001,0.138,0.034,0.144,0.091,0.017,0.085,-9.999,-9.999,0.064
5/01/08,24,0.073,0.186,0.163,-9.999,0.189,0.168,0.006,0.051,-9.999,-9.999,0.047,0.002,0.134,0.047,0.129,0.137,0.061,0.160,-9.999,-9.999,0.128
6/01/08,1,0.039,0.123,0.222,-9.999,0.319,0.207,0.022,0.036,-9.999,-9.999,0.094,0.002,0.152,0.040,0.167,0.148,0.035,0.144,-9.999,-9.999,0.139
6/01/08,2,0.030,0.046,0.191,-9.999,0.302,0.261,0.000,0.017,-9.999,-9.999,0.009,0.006,0.137,0.057,0.169,0.094,0.009,0.151,-9.999,-9.999,0.187
6/01/08,3,0.018,0.042,0.120,-9.999,0.125,0.265,0.000,0.028,-9.999,-9.999,0.057,0.014,0.118,0.010,0.124,0.037,0.036,0.114,-9.999,-9.999,0.258
6/01/08,4,0.019,0.022,0.062,-9.999,0.160,0.191,0.000,0.079,-9.999,-9.999,0.054,0.011,0.124,0.006,0.096,0.037,0.067,0.050,-9.999,-9.999,0.253
6/01/08,5,0.041,0.028,0.067,-9.999,0.147,0.154,0.000,0.024,-9.999,-9.999,0.082,0.005,0.075,0.009,0.173,0.035,0.129,0.048,-9.999,-9.999,0.092
6/01/08,6,0.041,0.015,0.104,-9.999,0.191,0.143,0.000,0.007,-9.999,-9.999,0.071,0.010,0.073,0.010,0.159,0.025,0.082,0.104,-9.999,-9.999,0.093
6/01/08,7,0.023,0.041,0.096,-9.999,0.249,0.239,0.001,0.073,-9.999,-9.999,0.103,0.033,0.085,0.005,0.168,0.025,0.084,0.038,-9.999,-9.999,0.164
6/01/08,8,0.060,0.079,0.059,-9.999,0.139,0.256,0.038,0.068,-9.999,-9.999,0.098,0.060,0.083,0.049,0.181,0.044,0.076,0.071,-9.999,-9.999,0.104
6/01/08,9,0.104,0.077,0.034,-9.999,0.132,0.206,0.038,0.074,-9.999,-9.999,0.144,0.075,0.058,0.068,0.146,0.068,0.179,0.025,-9.999,-9.999,0.064
6/01/08,10,0.069,0.051,0.094,-9.999,0.046,0.122,0.039,0.065,-9.999,-9.999,0.106,0.023,0.033,0.060,0.100,0.050,0.127,0.035,-9.999,-9.999,0.079
6/01/08,11,0.031,0.030,0.028,-9.999,0.038,0.055,0.021,0.052,-9.999,-9.999,0.025,0.016,0.023,0.033,0.056,0.030,0.040,0.039,-9.999,-9.999,0.053
6/01/08,12,0.016,0.015,0.012,-9.999,0.015,0.022,0.005,0.019,-9.999,-9.999,0.008,-9.999,0.009,0.013,0.017,0.010,0.013,0.025,-9.999,-9.999,0.021
6/01/08,13,0.009,0.010,0.001,-9.999,0.007,0.003,0.003,0.012,-9.999,-9.999,0.002,0.011,0.001,0.008,0.007,0.006,0.004,0.019,-9.999,-9.999,0.008
6/01/08,14,0.007,0.007,0.000,-9.999,0.002,0.002,0.002,0.010,-9.999,-9.999,0.000,0.005,0.000,0.006,0.002,0.004,0.002,0.012,-9.999,-9.999,0.002
6/01/08,15,0.003,0.007,0.000,-9.999,0.002,0.002,0.000,0.018,-9.999,-9.999,0.000,0.003,0.001,0.002,0.001,0.002,0.000,0.009,-9.999,-9.999,0.001
6/01/08,16,0.002,0.005,0.000,-9.999,0.000,0.003,0.000,0.023,-9.999,-9.999,0.000,0.002,0.000,0.001,0.003,0.001,0.000,0.009,-9.999,-9.999,0.000
6/01/08,17,0.001,0.005,0.000,-9.999,0.001,0.006,0.000,0.018,-9.999,-9.999,0.000,-9.999,0.001,0.002,0.002,0.000,0.001,0.009,-9.999,-9.999,0.003
6/01/08,18,0.003,0.020,0.013,-9.999,0.000,0.002,0.000,0.001,-9.999,-9.999,0.000,0.000,0.001,0.002,0.008,0.001,0.001,0.000,-9.999,-9.999,0.001
6/01/08,19,0.003,0.010,0.018,-9.999,0.000,0.000,0.000,0.004,-9.999,-9.999,0.000,0.003,0.003,0.012,0.011,0.001,0.000,0.000,-9.999,-9.999,0.001
6/01/08,20,0.005,0.013,0.011,-9.999,0.000,0.005,0.002,0.015,-9.999,-9.999,0.002,0.018,0.021,0.020,0.041,0.004,0.000,0.009,-9.999,-9.999,0.013
6/01/08,21,0.015,0.041,0.020,-9.999,0.011,0.042,0.002,0.049,-9.999,-9.999,0.026,0.022,0.018,0.019,0.029,0.008,0.006,0.014,-9.999,-9.999,0.034
6/01/08,22,0.028,0.066,0.035,-9.999,0.067,0.083,-9.999,0.015,-9.999,-9.999,0.017,0.027,0.053,0.061,0.096,0.053,0.021,0.084,-9.999,-9.999,0.092
6/01/08,23,0.050,0.082,0.011,-9.999,0.143,0.113,0.091,0.041,-9.999,-9.999,0.031,0.059,0.060,0.059,0.073,0.117,0.016,0.130,-9.999,-9.999,0.125
