FECHA,HORA,TAC,EAC,SAG,TLA,XAL,MER,PED,CES,HAN,BJU,TLI,ATI,VIF,PLA,LAG,AZC,UIZ,TAX,TAH,SUR,IZT
1/01/08,1,0.034,0.023,0.036,0.030,0.026,0.040,0.023,0.038,-9.999,-9.999,-9.999,0.017,0.040,0.032,0.041,0.033,0.040,0.036,-9.999,-9.999,0.038
1/01/08,2,0.037,0.024,0.038,0.032,0.034,0.039,0.019,0.037,-9.999,-9.999,-9.999,0.014,0.041,0.035,0.039,0.029,0.037,0.033,-9.999,-9.999,0.039
1/01/08,3,0.036,0.029,0.040,0.034,0.035,0.037,0.026,0.037,-9.999,-9.999,-9.999,0.013,0.046,0.035,0.040,0.031,0.035,0.031,-9.999,-9.999,0.036
1/01/08,4,0.035,0.027,0.040,0.033,0.035,0.036,0.023,0.036,-9.999,-9.999,-9.999,0.013,0.045,0.033,0.040,0.032,0.035,0.031,-9.999,-9.999,0.037
1/01/08,5,0.034,0.018,0.038,0.032,0.032,0.037,0.024,0.034,-9.999,-9.999,-9.999,0.012,0.041,0.032,0.037,0.027,0.036,0.031,-9.999,-9.999,0.036
1/01/08,6,0.031,0.014,0.033,0.032,0.031,0.036,0.018,0.033,-9.999,-9.999,-9.999,0.008,0.038,0.027,0.038,0.028,0.036,0.029,-9.999,-9.999,0.035
1/01/08,7,0.028,0.012,0.034,0.028,0.028,0.035,0.019,0.031,-9.999,-9.999,-9.999,0.006,0.034,0.027,0.038,0.027,0.036,0.027,-9.999,-9.999,0.035
1/01/08,8,0.031,0.014,0.029,0.028,0.023,0.036,0.019,0.029,-9.999,-9.999,-9.999,0.007,0.035,0.028,0.035,0.022,0.035,0.028,-9.999,-9.999,0.036
1/01/08,9,0.027,0.019,0.010,0.021,0.006,0.045,0.018,0.039,-9.999,-9.999,-9.999,0.015,0.017,0.023,0.028,0.024,0.037,0.036,-9.999,-9.999,0.046
1/01/08,10,0.012,0.005,0.007,0.008,0.004,0.016,0.010,0.019,-9.999,-9.999,-9.999,0.007,0.012,0.014,0.013,0.009,0.014,0.023,-9.999,-9.999,0.015
1/01/08,11,0.009,0.005,0.006,0.004,0.005,0.014,0.005,0.010,-9.999,-9.999,-9.999,0.004,0.003,0.008,0.010,0.006,0.007,0.015,-9.999,-9.999,0.008
1/01/08,12,0.007,0.004,0.005,0.000,0.004,0.009,0.006,0.008,-9.999,-9.999,-9.999,0.003,0.002,0.009,0.008,0.003,0.004,0.014,-9.999,-9.999,0.004
1/01/08,13,0.005,0.003,0.005,0.001,0.004,0.006,0.005,0.008,-9.999,-9.999,-9.999,0.003,0.002,0.009,0.006,0.001,0.003,0.011,-9.999,-9.999,0.003
1/01/08,14,0.006,0.004,0.006,0.001,0.006,0.009,0.004,0.010,-9.999,-9.999,-9.999,0.004,0.003,0.009,0.008,0.002,-9.999,0.010,-9.999,-9.999,0.005
1/01/08,15,0.007,0.005,0.006,0.001,0.006,0.011,0.007,0.010,-9.999,-9.999,-9.999,0.004,0.003,0.009,0.009,0.002,-9.999,0.012,-9.999,-9.999,0.005
1/01/08,16,0.010,0.006,0.008,0.004,0.007,0.009,0.009,0.010,-9.999,-9.999,-9.999,0.007,0.005,0.017,0.011,0.006,0.003,0.012,-9.999,-9.999,0.007
1/01/08,17,0.012,0.007,0.009,0.007,0.008,0.011,0.009,0.011,-9.999,-9.999,-9.999,0.008,0.006,0.015,-9.999,0.010,0.007,0.012,-9.999,-9.999,0.008
1/01/08,18,0.014,0.011,0.011,0.007,0.011,0.014,0.015,0.014,-9.999,-9.999,-9.999,0.010,0.006,0.021,0.013,0.012,0.008,0.016,-9.999,-9.999,0.010
1/01/08,19,0.009,0.015,0.014,0.007,0.015,0.019,0.011,0.017,-9.999,-9.999,-9.999,0.011,0.006,0.017,0.019,0.006,0.010,0.017,-9.999,-9.999,0.013
1/01/08,20,0.009,0.013,0.015,0.007,0.014,0.017,0.013,0.017,-9.999,-9.999,-9.999,0.014,0.006,0.017,0.016,0.008,0.011,0.018,-9.999,-9.999,0.015
1/01/08,21,0.015,0.013,0.014,0.007,0.016,0.018,0.012,0.017,-9.999,-9.999,-9.999,0.010,0.006,0.019,0.017,0.010,0.012,0.017,-9.999,-9.999,0.014
1/01/08,22,0.018,0.013,0.014,0.005,0.015,0.016,0.013,0.019,-9.999,-9.999,-9.999,0.009,0.005,0.016,0.017,0.010,0.018,0.015,-9.999,-9.999,0.011
1/01/08,23,0.013,0.012,0.015,0.006,0.011,0.018,0.013,0.016,-9.999,-9.999,-9.999,0.006,0.004,0.015,0.014,0.009,0.015,0.017,-9.999,-9.999,0.011
1/01/08,24,0.010,0.006,0.009,0.004,0.008,0.014,0.011,0.012,-9.999,-9.999,-9.999,0.005,0.003,0.014,0.012,0.011,0.013,0.014,-9.999,-9.999,0.009
2/01/08,1,0.009,0.006,0.006,0.003,0.004,0.011,0.009,0.009,-9.999,-9.999,-9.999,0.003,0.002,0.012,0.008,0.006,0.009,0.009,-9.999,-9.999,0.007
2/01/08,2,0.009,0.003,0.003,0.002,0.001,0.007,0.006,0.006,-9.999,-9.999,-9.999,0.003,0.005,0.009,0.005,0.008,0.006,0.008,-9.999,-9.999,0.004
2/01/08,3,0.010,-9.999,0.004,0.004,0.001,0.004,0.005,0.006,-9.999,-9.999,-9.999,0.003,0.007,0.007,0.004,0.007,-9.999,0.002,-9.999,-9.999,0.002
2/01/08,4,0.010,-9.999,0.006,0.004,0.002,0.005,0.007,0.007,-9.999,-9.999,-9.999,0.006,0.010,0.010,0.006,0.007,0.006,0.002,-9.999,-9.999,0.003
2/01/08,5,0.010,-9.999,0.005,0.005,0.004,0.007,0.008,0.008,-9.999,-9.999,-9.999,0.007,0.010,0.011,0.006,0.007,0.008,0.004,-9.999,-9.999,0.005
2/01/08,6,0.012,-9.999,0.006,0.010,0.013,0.009,0.010,0.010,-9.999,-9.999,-9.999,0.007,0.014,0.014,0.009,0.009,0.011,0.012,-9.999,-9.999,0.006
2/01/08,7,0.019,-9.999,0.008,0.013,0.021,0.016,0.016,0.016,-9.999,-9.999,-9.999,0.008,0.010,0.021,0.017,0.019,0.018,0.025,-9.999,-9.999,0.012
2/01/08,8,0.028,-9.999,0.014,0.017,0.020,0.027,0.022,0.020,-9.999,-9.999,-9.999,0.007,0.008,0.030,0.026,0.024,0.023,0.027,-9.999,-9.999,0.023
2/01/08,9,0.025,-9.999,0.013,0.016,0.023,0.026,0.024,0.023,-9.999,-9.999,-9.999,0.012,0.007,0.032,0.021,0.020,0.023,0.035,-9.999,-9.999,0.020
2/01/08,10,0.024,-9.999,0.012,0.019,0.028,0.028,0.024,0.021,-9.999,-9.999,-9.999,0.012,0.004,0.030,0.023,0.021,0.021,0.034,-9.999,-9.999,0.019
2/01/08,11,0.021,-9.999,-9.999,0.015,0.022,0.028,0.018,0.019,-9.999,-9.999,-9.999,0.011,0.005,0.025,0.024,0.017,0.027,0.033,-9.999,-9.999,0.023
2/01/08,12,0.018,-9.999,-9.999,0.011,0.023,0.031,0.014,0.023,-9.999,-9.999,-9.999,0.011,0.006,0.020,0.024,0.013,0.028,0.031,-9.999,-9.999,0.023
2/01/08,13,0.015,-9.999,-9.999,0.009,0.022,0.024,0.013,0.021,-9.999,-9.999,-9.999,0.010,0.006,0.019,0.021,0.010,0.023,0.027,-9.999,-9.999,0.018
2/01/08,14,0.016,-9.999,-9.999,0.011,0.021,0.027,0.014,0.016,-9.999,-9.999,0.000,0.012,0.005,0.020,0.023,0.011,0.018,0.024,-9.999,-9.999,0.018
2/01/08,15,0.016,-9.999,-9.999,0.010,0.018,0.025,0.013,0.017,-9.999,-9.999,0.000,0.010,0.005,0.018,0.021,0.011,0.018,0.028,-9.999,-9.999,0.014
2/01/08,16,0.017,-9.999,0.008,0.012,0.022,0.026,0.015,0.013,-9.999,-9.999,0.000,0.012,0.004,0.022,0.022,0.014,-9.999,0.029,-9.999,-9.999,0.015
2/01/08,17,0.018,0.014,0.009,0.015,0.021,0.029,0.018,0.018,-9.999,-9.999,0.000,0.015,0.005,0.025,0.025,0.017,0.021,0.030,-9.999,-9.999,0.016
2/01/08,18,0.023,0.013,0.012,0.023,0.024,0.028,0.020,0.027,-9.999,-9.999,0.003,0.013,0.006,0.029,0.030,0.020,0.024,0.033,-9.999,-9.999,0.022
2/01/08,19,0.027,0.017,0.018,0.025,0.026,0.031,0.023,0.029,-9.999,-9.999,0.008,0.014,0.008,0.028,0.030,0.027,0.027,0.036,-9.999,-9.999,0.028
2/01/08,20,0.034,0.018,0.017,0.021,0.025,0.034,0.021,0.027,-9.999,-9.999,0.006,0.018,0.009,0.028,0.029,0.024,0.027,0.034,-9.999,-9.999,0.026
2/01/08,21,0.034,0.016,0.021,0.020,0.026,0.028,0.019,0.022,-9.999,-9.999,0.005,0.013,0.010,0.028,0.028,0.024,0.028,0.027,-9.999,-9.999,0.021
2/01/08,22,0.024,0.012,0.023,0.021,0.027,0.031,0.016,0.026,-9.999,-9.999,0.012,0.011,0.012,0.022,0.029,0.024,0.029,0.034,-9.999,-9.999,0.032
2/01/08,23,0.019,0.010,0.016,-9.999,0.025,0.036,0.014,0.034,-9.999,-9.999,0.016,0.009,0.010,0.017,0.035,0.017,0.038,0.028,-9.999,-9.999,0.034
2/01/08,24,0.011,0.008,-9.999,-9.999,0.017,0.033,0.009,0.027,-9.999,-9.999,0.013,0.005,0.010,0.013,0.032,0.009,0.036,-9.999,-9.999,-9.999,0.027
3/01/08,1,0.008,0.006,0.015,-9.999,0.014,0.024,0.008,0.020,-9.999,-9.999,0.015,0.003,0.008,0.010,0.025,0.003,0.029,0.014,-9.999,-9.999,0.017
3/01/08,2,0.008,0.004,0.011,-9.999,0.011,0.022,0.007,0.015,-9.999,-9.999,0.012,0.002,0.006,0.008,0.023,0.004,0.027,0.010,-9.999,-9.999,0.016
3/01/08,3,0.008,0.001,0.008,-9.999,0.019,0.019,0.006,0.014,-9.999,-9.999,0.012,0.003,0.008,0.007,0.020,0.001,0.022,0.011,-9.999,-9.999,0.013
3/01/08,4,0.007,0.005,0.009,-9.999,0.021,0.024,0.007,0.012,-9.999,-9.999,0.006,0.003,0.009,0.008,0.024,0.002,0.022,0.013,-9.999,-9.999,0.012
3/01/08,5,0.010,0.004,0.025,-9.999,0.024,0.029,0.008,0.014,-9.999,-9.999,0.013,0.004,0.016,0.011,0.028,0.008,0.030,0.016,-9.999,-9.999,0.024
3/01/08,6,0.018,0.009,0.030,-9.999,0.027,0.033,0.012,0.020,-9.999,-9.999,0.017,0.012,0.024,0.017,0.030,0.014,0.035,0.025,-9.999,-9.999,0.027
3/01/08,7,0.029,0.019,0.031,-9.999,0.029,0.036,0.016,0.029,-9.999,-9.999,0.025,0.016,0.028,0.031,0.036,0.025,0.036,0.032,-9.999,-9.999,0.031
3/01/08,8,0.034,0.023,0.031,-9.999,0.031,0.036,0.026,0.033,-9.999,-9.999,0.029,0.019,0.030,0.034,0.039,0.029,0.033,0.032,-9.999,-9.999,0.033
3/01/08,9,0.028,0.019,0.033,-9.999,0.037,0.038,0.026,0.037,-9.999,-9.999,0.026,0.017,0.030,0.028,0.040,0.025,0.039,0.034,-9.999,-9.999,-9.999
3/01/08,10,0.023,0.014,0.035,-9.999,0.047,0.037,0.025,0.041,-9.999,-9.999,0.023,0.010,0.019,0.028,0.042,0.020,0.054,0.041,-9.999,-9.999,0.039
3/01/08,11,0.028,0.019,0.026,-9.999,0.036,-9.999,0.027,0.074,-9.999,-9.999,0.019,0.010,0.012,0.036,0.051,0.032,0.065,0.052,-9.999,-9.999,-9.999
3/01/08,12,0.036,0.020,0.024,-9.999,0.038,-9.999,0.037,0.088,-9.999,-9.999,0.015,0.021,0.010,0.042,0.065,0.041,0.068,0.070,-9.999,-9.999,0.070
3/01/08,13,0.052,0.041,0.027,-9.999,0.040,-9.999,-9.999,0.078,-9.999,-9.999,0.012,0.023,0.009,-9.999,0.095,0.054,0.061,0.099,-9.999,-9.999,0.086
3/01/08,14,0.063,0.047,0.020,-9.999,0.035,-9.999,0.057,0.071,-9.999,-9.999,0.009,0.021,0.005,-9.999,0.096,0.057,0.052,0.111,-9.999,-9.999,0.080
3/01/08,15,0.061,0.043,0.016,-9.999,0.042,0.059,0.065,0.060,-9.999,-9.999,0.015,0.018,0.006,-9.999,0.089,0.055,0.043,0.095,-9.999,-9.999,0.060
3/01/08,16,0.070,0.054,0.020,-9.999,0.055,0.062,0.064,0.059,-9.999,-9.999,0.014,0.031,0.009,0.068,0.073,0.053,0.034,0.075,-9.999,-9.999,0.047
3/01/08,17,0.072,0.061,0.028,-9.999,0.060,0.058,0.060,0.045,-9.999,-9.999,0.013,0.036,0.012,0.072,0.081,0.056,0.033,0.085,-9.999,-9.999,0.054
3/01/08,18,0.078,0.075,0.034,-9.999,0.061,0.044,0.053,0.040,-9.999,-9.999,0.023,0.036,0.011,0.082,0.090,0.059,0.047,0.079,-9.999,-9.999,0.058
3/01/08,19,0.062,0.050,0.035,-9.999,-9.999,0.072,0.092,0.057,-9.999,-9.999,0.019,0.039,0.015,0.089,0.069,0.052,0.057,0.110,-9.999,-9.999,0.080
3/01/08,20,0.053,0.039,0.036,-9.999,0.052,0.056,0.076,0.056,-9.999,-9.999,0.019,0.042,0.016,0.063,0.054,0.047,0.049,0.065,-9.999,-9.999,0.059
3/01/08,21,0.047,0.034,0.025,-9.999,0.052,0.051,0.054,0.047,-9.999,-9.999,0.015,0.041,0.014,0.053,0.046,0.038,0.044,0.053,-9.999,-9.999,0.049
3/01/08,22,0.045,0.034,0.022,-9.999,0.045,0.046,0.047,0.039,-9.999,-9.999,0.016,0.039,0.014,0.048,0.043,0.038,0.046,0.045,-9.999,-9.999,0.043
3/01/08,23,0.039,0.028,0.021,-9.999,0.039,0.042,0.042,0.041,-9.999,-9.999,0.025,0.031,0.014,0.043,0.040,0.033,0.042,0.043,-9.999,-9.999,0.041
3/01/08,24,0.035,0.021,0.025,-9.999,0.038,0.039,0.039,0.034,-9.999,-9.999,0.020,0.025,0.013,0.042,0.038,0.031,0.033,0.038,-9.999,-9.999,0.038
4/01/08,1,0.032,0.021,0.029,-9.999,0.034,0.036,0.037,0.031,-9.999,-9.999,0.018,0.018,0.018,0.039,0.036,0.025,0.028,0.032,-9.999,-9.999,0.035
4/01/08,2,0.027,0.025,0.023,-9.999,0.032,0.032,0.035,0.026,-9.999,-9.999,0.022,0.013,0.014,0.037,0.035,0.025,0.027,0.029,-9.999,-9.999,0.031
4/01/08,3,0.028,0.025,0.028,-9.999,0.029,0.029,0.032,0.028,-9.999,-9.999,0.024,0.011,0.018,0.034,0.033,0.019,0.026,0.027,-9.999,-9.999,0.029
4/01/08,4,0.028,0.026,0.029,-9.999,0.027,0.029,0.031,0.026,-9.999,-9.999,0.026,0.011,0.013,0.034,0.030,0.022,0.026,0.024,-9.999,-9.999,0.026
4/01/08,5,0.028,0.026,0.026,-9.999,0.024,0.031,0.030,0.028,-9.999,-9.999,0.023,0.013,0.015,0.035,0.032,0.023,0.029,0.025,-9.999,-9.999,0.029
4/01/08,6,0.030,0.026,0.031,-9.999,0.024,0.030,0.027,0.028,-9.999,-9.999,0.025,0.016,0.024,0.031,0.030,0.023,0.029,0.027,-9.999,-9.999,0.029
4/01/08,7,0.033,0.024,0.031,-9.999,0.028,0.031,0.026,0.026,-9.999,-9.999,0.025,0.016,0.030,0.031,0.030,0.027,0.029,0.024,-9.999,-9.999,0.030
4/01/08,8,0.036,0.025,0.030,-9.999,0.030,0.034,0.026,0.026,-9.999,-9.999,0.027,0.020,0.031,0.031,0.032,0.027,0.028,0.024,-9.999,-9.999,0.030
4/01/08,9,0.042,0.034,0.033,-9.999,0.033,0.040,0.030,0.036,-9.999,-9.999,0.029,0.031,0.029,0.037,0.036,0.034,0.032,0.037,-9.999,-9.999,0.034
4/01/08,10,0.065,0.054,0.039,-9.999,0.045,0.052,0.035,0.054,-9.999,-9.999,0.053,0.038,0.031,0.060,0.054,0.051,0.042,0.065,-9.999,-9.999,0.048
4/01/08,11,0.093,0.090,0.047,-9.999,0.063,0.071,0.044,0.069,-9.999,-9.999,0.079,0.058,0.038,0.088,0.077,0.080,0.055,0.086,-9.999,-9.999,0.072
4/01/08,12,0.123,0.118,0.048,-9.999,-9.999,0.080,0.059,0.087,-9.999,-9.999,0.095,0.092,0.054,0.124,0.088,0.111,0.068,0.109,-9.999,-9.999,0.081
4/01/08,13,0.120,0.117,0.055,-9.999,-9.999,0.078,0.067,0.088,-9.999,-9.999,0.095,0.097,0.064,0.117,0.101,0.107,0.071,0.109,-9.999,-9.999,0.084
4/01/08,14,0.070,0.070,0.035,-9.999,-9.999,0.073,0.047,0.054,-9.999,-9.999,0.063,0.087,0.035,0.078,0.066,0.062,0.050,0.085,-9.999,-9.999,0.058
4/01/08,15,0.041,0.046,0.027,-9.999,-9.999,0.049,0.045,0.052,-9.999,-9.999,0.041,0.081,0.015,0.048,0.046,0.039,0.029,0.073,-9.999,-9.999,0.045
4/01/08,16,0.048,0.060,0.031,-9.999,0.050,0.034,0.038,0.051,-9.999,-9.999,0.023,0.030,0.011,0.047,0.045,0.055,0.028,0.058,-9.999,-9.999,0.044
4/01/08,17,0.074,0.036,0.025,-9.999,0.058,0.057,0.040,0.048,-9.999,-9.999,0.007,0.023,0.008,0.054,0.063,0.054,0.032,0.093,-9.999,-9.999,0.035
4/01/08,18,0.060,0.050,0.036,-9.999,0.059,0.072,0.058,0.054,-9.999,-9.999,0.018,0.039,0.018,0.073,0.078,0.044,0.034,0.086,-9.999,-9.999,0.060
4/01/08,19,0.062,0.061,0.056,-9.999,0.068,0.069,0.083,0.074,-9.999,-9.999,0.038,0.050,0.034,0.091,0.074,0.061,0.058,0.117,-9.999,-9.999,0.082
4/01/08,20,0.071,0.066,0.051,-9.999,0.060,0.073,0.087,0.079,-9.999,-9.999,0.048,0.059,0.044,0.079,0.075,0.071,0.076,0.101,-9.999,-9.999,0.082
4/01/08,21,0.086,0.070,0.058,-9.999,0.054,0.073,0.076,0.076,-9.999,-9.999,0.042,0.056,0.044,0.079,0.074,0.074,0.078,0.080,-9.999,-9.999,0.079
4/01/08,22,0.076,0.062,0.054,-9.999,0.060,0.071,0.062,0.072,-9.999,-9.999,0.057,0.039,0.041,0.075,0.073,0.065,0.078,0.083,-9.999,-9.999,0.072
4/01/08,23,0.067,0.051,0.054,-9.999,0.058,0.069,0.054,0.076,-9.999,-9.999,0.066,0.042,0.057,0.062,0.067,0.058,0.072,0.073,-9.999,-9.999,0.069
4/01/08,24,0.061,0.054,0.053,-9.999,0.051,0.066,0.040,0.068,-9.999,-9.999,0.053,0.035,0.061,0.057,0.066,0.055,0.069,0.066,-9.999,-9.999,0.066
5/01/08,1,0.054,0.051,0.051,-9.999,0.049,0.063,0.035,0.068,-9.999,-9.999,0.051,0.037,0.058,0.051,0.064,0.054,0.068,0.066,-9.999,-9.999,0.067
5/01/08,2,0.048,0.042,0.049,-9.999,0.048,0.062,0.023,0.063,-9.999,-9.999,0.051,0.040,0.053,0.048,0.061,0.047,0.066,0.061,-9.999,-9.999,0.068
5/01/08,3,0.041,0.040,0.048,-9.999,0.045,0.060,0.020,0.054,-9.999,-9.999,0.046,0.035,0.048,0.043,0.059,0.041,0.059,0.054,-9.999,-9.999,0.063
5/01/08,4,0.041,0.029,0.045,-9.999,0.045,0.057,0.023,0.051,-9.999,-9.999,0.041,0.029,0.040,0.039,0.057,0.038,0.063,0.049,-9.999,-9.999,0.059
5/01/08,5,0.041,0.025,0.049,-9.999,0.043,0.051,0.032,0.046,-9.999,-9.999,0.036,0.020,0.037,0.036,0.051,0.035,0.055,0.045,-9.999,-9.999,0.052
5/01/08,6,0.038,0.030,0.043,-9.999,0.044,0.048,0.031,0.043,-9.999,-9.999,0.036,0.027,0.036,0.037,0.045,0.033,0.042,0.043,-9.999,-9.999,0.049
5/01/08,7,0.040,0.032,0.039,-9.999,0.041,0.047,0.034,0.041,-9.999,-9.999,0.034,0.034,0.036,0.045,0.046,0.033,0.041,0.042,-9.999,-9.999,0.050
5/01/08,8,0.042,0.035,0.033,-9.999,0.035,0.045,0.040,0.043,-9.999,-9.999,0.040,0.037,0.036,0.046,0.050,0.034,0.044,0.039,-9.999,-9.999,0.048
5/01/08,9,0.056,0.042,0.038,-9.999,0.050,0.063,0.040,0.062,-9.999,-9.999,0.045,0.044,0.050,0.058,0.077,0.047,0.055,0.052,-9.999,-9.999,0.064
5/01/08,10,0.096,0.069,0.064,-9.999,0.086,0.091,0.062,0.095,-9.999,-9.999,0.051,0.049,0.055,0.074,0.112,0.063,0.095,0.065,-9.999,-9.999,0.094
5/01/08,11,0.113,0.110,0.083,-9.999,0.103,0.117,0.068,0.089,-9.999,-9.999,0.062,0.057,-9.999,0.089,0.120,0.134,0.095,0.073,-9.999,-9.999,0.119
5/01/08,12,0.098,0.105,0.067,-9.999,0.079,0.111,0.041,0.069,-9.999,-9.999,0.068,0.071,0.049,0.074,0.109,0.122,0.055,0.065,-9.999,-9.999,0.098
5/01/08,13,0.084,0.066,0.050,-9.999,0.086,0.079,0.037,0.073,-9.999,-9.999,0.019,0.060,0.013,0.065,0.083,0.074,0.064,0.097,-9.999,-9.999,0.076
5/01/08,14,0.034,0.027,0.017,-9.999,0.026,0.063,0.033,0.057,-9.999,-9.999,0.003,0.018,0.008,0.050,0.084,0.024,0.040,0.065,-9.999,-9.999,0.040
5/01/08,15,0.030,0.022,0.017,-9.999,0.019,0.078,0.041,0.043,-9.999,-9.999,0.002,0.016,0.006,0.048,0.061,0.016,0.037,0.084,-9.999,-9.999,0.056
5/01/08,16,0.031,0.024,0.023,-9.999,0.032,0.070,0.043,0.086,-9.999,-9.999,0.006,0.017,0.007,0.042,0.044,0.020,0.046,0.065,-9.999,-9.999,0.043
5/01/08,17,0.038,0.039,0.026,-9.999,0.044,0.082,0.046,0.053,-9.999,-9.999,0.008,0.022,0.009,0.041,0.049,0.030,0.053,0.099,-9.999,-9.999,0.041
5/01/08,18,0.056,0.056,0.037,-9.999,0.060,0.094,0.063,0.047,-9.999,-9.999,0.016,0.041,0.016,0.051,0.062,0.038,0.064,-9.999,-9.999,-9.999,0.050
5/01/08,19,0.090,0.084,0.067,-9.999,0.065,0.104,0.071,0.075,-9.999,-9.999,0.048,0.061,0.047,0.094,0.094,0.074,0.066,0.104,-9.999,-9.999,0.095
5/01/08,20,0.082,0.079,0.067,-9.999,0.063,0.079,0.074,0.067,-9.999,-9.999,0.050,0.044,0.053,0.099,0.102,0.084,0.064,0.063,-9.999,-9.999,0.103
5/01/08,21,0.091,0.074,0.066,-9.999,0.075,0.091,0.069,0.067,-9.999,-9.999,0.052,0.051,0.064,0.095,0.104,0.081,0.092,-9.999,-9.999,-9.999,0.101
5/01/08,22,0.075,0.067,0.090,-9.999,0.094,0.107,0.059,0.087,-9.999,-9.999,0.056,0.051,0.057,0.082,0.108,0.076,0.086,0.093,-9.999,-9.999,0.100
5/01/08,23,0.065,0.061,0.096,-9.999,0.093,0.106,0.055,0.089,-9.999,-9.999,0.056,0.030,0.051,0.066,0.084,0.063,0.089,0.082,-9.999,-9.999,0.091
5/01/08,24,0.060,0.054,0.063,-9.999,0.070,0.082,0.048,0.086,-9.999,-9.999,0.042,0.029,0.048,0.061,0.069,0.056,0.087,0.083,-9.999,-9.999,0.087
6/01/08,1,0.052,0.045,0.053,-9.999,0.061,0.072,0.064,0.077,-9.999,-9.999,0.046,0.028,0.046,0.063,0.063,0.052,0.078,0.076,-9.999,-9.999,0.083
6/01/08,2,0.055,0.037,0.050,-9.999,0.063,0.079,0.031,0.073,-9.999,-9.999,0.032,0.026,0.047,0.065,0.060,0.042,0.073,0.070,-9.999,-9.999,0.076
6/01/08,3,0.053,0.039,0.051,-9.999,0.064,0.068,0.022,0.070,-9.999,-9.999,0.037,0.034,0.043,0.056,0.057,0.039,0.072,0.068,-9.999,-9.999,0.076
6/01/08,4,0.051,0.036,0.042,-9.999,0.046,0.057,0.029,0.064,-9.999,-9.999,0.038,0.032,0.037,0.050,0.054,0.038,0.069,0.061,-9.999,-9.999,0.074
6/01/08,5,0.053,0.035,0.044,-9.999,0.041,0.058,0.026,0.058,-9.999,-9.999,0.038,0.028,0.031,0.046,0.059,0.037,0.067,0.056,-9.999,-9.999,0.063
6/01/08,6,0.047,0.034,0.035,-9.999,0.043,0.053,0.017,0.052,-9.999,-9.999,0.043,0.028,0.030,0.044,0.054,0.036,0.060,0.052,-9.999,-9.999,0.058
6/01/08,7,0.044,0.040,0.033,-9.999,0.052,0.052,0.027,0.048,-9.999,-9.999,0.042,0.032,0.027,0.034,0.051,0.036,0.053,0.047,-9.999,-9.999,0.057
6/01/08,8,0.044,0.036,0.037,-9.999,0.039,0.051,0.034,0.045,-9.999,-9.999,0.037,0.036,0.026,0.044,0.061,0.035,0.047,0.041,-9.999,-9.999,0.050
6/01/08,9,0.064,0.042,0.036,-9.999,0.047,0.071,0.035,0.053,-9.999,-9.999,0.050,0.043,0.031,0.057,0.070,0.044,0.076,0.036,-9.999,-9.999,0.053
6/01/08,10,0.093,0.073,0.057,-9.999,0.055,0.089,0.071,0.089,-9.999,-9.999,0.077,0.046,0.040,0.095,0.084,0.068,0.107,0.040,-9.999,-9.999,0.092
6/01/08,11,0.086,0.066,0.060,-9.999,0.073,0.090,0.069,0.109,-9.999,-9.999,0.058,0.044,0.049,0.095,0.101,0.079,0.085,0.060,-9.999,-9.999,0.102
6/01/08,12,0.071,0.051,0.060,-9.999,0.065,0.074,0.038,0.073,-9.999,-9.999,0.031,-9.999,0.041,0.070,0.077,0.054,0.058,0.080,-9.999,-9.999,0.078
6/01/08,13,0.055,0.043,0.029,-9.999,0.045,0.039,0.038,0.054,-9.999,-9.999,0.014,0.048,0.016,0.061,0.051,0.060,0.032,0.066,-9.999,-9.999,0.051
6/01/08,14,0.049,0.043,0.017,-9.999,0.016,0.031,0.038,0.051,-9.999,-9.999,0.014,0.034,0.011,0.050,0.031,0.044,0.022,0.045,-9.999,-9.999,0.027
6/01/08,15,0.032,0.036,0.012,-9.999,0.015,0.027,0.028,0.049,-9.999,-9.999,0.011,0.032,0.011,0.033,0.025,0.026,0.015,0.033,-9.999,-9.999,0.021
6/01/08,16,0.025,0.027,0.012,-9.999,0.006,0.020,0.013,0.028,-9.999,-9.999,0.003,0.025,0.010,0.025,0.028,0.018,0.007,0.031,-9.999,-9.999,0.012
6/01/08,17,0.024,0.031,0.023,-9.999,0.013,0.020,0.008,0.023,-9.999,-9.999,0.007,-9.999,0.015,0.026,0.023,0.017,0.006,0.015,-9.999,-9.999,0.015
6/01/08,18,0.036,0.053,0.031,-9.999,0.013,0.029,0.011,0.022,-9.999,-9.999,0.012,0.030,0.026,0.028,0.040,0.029,0.018,0.018,-9.999,-9.999,0.024
6/01/08,19,0.027,0.023,0.040,-9.999,0.032,0.037,0.018,0.033,-9.999,-9.999,0.024,0.030,0.034,0.044,0.048,0.028,0.029,0.025,-9.999,-9.999,0.035
6/01/08,20,0.038,0.027,0.055,-9.999,0.043,0.061,0.028,0.052,-9.999,-9.999,0.036,0.041,0.056,0.056,0.068,0.041,0.031,0.041,-9.999,-9.999,0.054
6/01/08,21,0.042,0.049,0.062,-9.999,0.064,0.075,0.029,0.065,-9.999,-9.999,0.042,0.051,0.054,0.047,0.073,0.050,0.050,0.054,-9.999,-9.999,0.067
6/01/08,22,0.064,0.057,0.058,-9.999,0.064,0.069,-9.999,0.057,-9.999,-9.999,0.045,0.048,0.063,0.054,0.076,0.060,0.056,0.056,-9.999,-9.999,0.062
6/01/08,23,0.061,0.055,0.045,-9.999,0.061,0.070,0.046,0.060,-9.999,-9.999,0.044,0.054,0.063,0.053,0.073,0.065,0.058,0.054,-9.999,-9.999,0.064
