FECHA,HORA,LAG,TAC,EAC,TLA,XAL,MER,PED,CES,PLA,HAN,UIZ,ARA,NET,IMP,BJU,TAX,MIN,CUI,TLI,ATI,VIF,SAG,VAL,AZC,CHA,TAH,SUR,IZT,CHO
1/01/08,1,1.5,0.9,-99.9,0.9,0.4,0.8,0.4,-99.9,0.9,-99.9,1.5,-99.9,-99.9,0.7,-99.9,1.1,-99.9,-99.9,-99.9,-99.9,2.4,1.3,2.1,-99.9,-99.9,-99.9,0.2,0.5,1.7
1/01/08,2,1.5,1.5,-99.9,1.1,1.0,0.8,0.3,-99.9,1.2,-99.9,2.2,-99.9,-99.9,0.8,-99.9,1.0,-99.9,-99.9,-99.9,-99.9,2.5,2.0,2.4,-99.9,-99.9,-99.9,0.6,0.8,1.9
1/01/08,3,1.7,1.6,-99.9,1.7,2.2,0.9,0.4,-99.9,1.1,-99.9,2.5,-99.9,-99.9,1.0,-99.9,1.8,-99.9,-99.9,-99.9,-99.9,3.3,2.2,2.5,-99.9,-99.9,-99.9,1.2,1.5,2.4
1/01/08,4,1.7,1.6,-99.9,1.6,3.4,1.2,0.4,-99.9,1.4,-99.9,2.5,-99.9,-99.9,1.0,-99.9,2.4,-99.9,-99.9,-99.9,-99.9,3.4,2.4,2.0,-99.9,-99.9,-99.9,1.6,3.1,2.8
1/01/08,5,1.7,1.7,-99.9,1.2,4.0,1.0,0.5,-99.9,1.1,-99.9,3.0,-99.9,-99.9,1.1,-99.9,1.9,-99.9,-99.9,2.5,-99.9,4.4,2.9,2.1,-99.9,-99.9,-99.9,1.2,0.9,2.6
1/01/08,6,1.5,1.4,-99.9,1.4,5.4,0.8,0.3,-99.9,0.8,-99.9,3.3,-99.9,-99.9,0.8,-99.9,1.7,-99.9,-99.9,2.7,-99.9,4.0,2.9,1.3,-99.9,-99.9,-99.9,1.2,0.8,2.6
1/01/08,7,1.5,1.2,-99.9,1.0,5.1,1.4,0.3,-99.9,0.8,-99.9,2.5,-99.9,-99.9,0.8,-99.9,2.1,-99.9,-99.9,2.3,-99.9,3.5,2.4,1.1,-99.9,-99.9,-99.9,1.0,1.0,2.7
1/01/08,8,1.3,1.3,-99.9,1.0,3.2,1.0,0.3,-99.9,0.8,-99.9,2.9,-99.9,-99.9,0.8,-99.9,2.9,-99.9,-99.9,2.6,-99.9,2.9,2.0,1.1,-99.9,-99.9,-99.9,1.1,2.3,2.3
1/01/08,9,1.1,1.0,-99.9,0.8,0.1,1.3,0.1,-99.9,0.4,-99.9,2.3,-99.9,-99.9,0.2,-99.9,1.6,-99.9,-99.9,1.4,-99.9,1.3,0.6,0.9,-99.9,-99.9,-99.9,0.2,1.7,2.3
1/01/08,10,0.6,0.6,-99.9,0.4,0.0,0.2,0.0,-99.9,0.3,-99.9,0.7,-99.9,-99.9,0.1,-99.9,0.3,-99.9,-99.9,0.8,-99.9,0.9,0.5,0.7,-99.9,-99.9,-99.9,0.0,0.1,1.7
1/01/08,11,0.5,0.6,-99.9,0.3,0.1,0.1,0.0,-99.9,0.3,-99.9,0.6,-99.9,-99.9,0.0,-99.9,0.1,-99.9,-99.9,0.7,-99.9,0.5,0.4,0.5,-99.9,-99.9,-99.9,0.0,0.0,1.0
1/01/08,12,0.4,0.5,-99.9,0.2,0.0,0.0,0.0,-99.9,0.4,-99.9,0.5,-99.9,-99.9,0.0,-99.9,0.2,-99.9,-99.9,0.6,-99.9,0.5,0.4,0.5,-99.9,-99.9,-99.9,0.0,0.0,0.8
1/01/08,13,0.4,0.5,-99.9,0.2,0.0,0.0,0.0,-99.9,0.2,-99.9,0.5,-99.9,-99.9,0.0,-99.9,0.2,-99.9,-99.9,0.7,-99.9,0.5,0.4,0.5,-99.9,-99.9,-99.9,0.0,0.0,0.8
1/01/08,14,0.4,0.5,-99.9,0.2,0.2,0.0,0.0,-99.9,0.4,-99.9,-99.9,-99.9,-99.9,0.0,-99.9,0.3,-99.9,-99.9,0.6,-99.9,0.5,0.4,0.6,-99.9,-99.9,-99.9,0.0,0.0,0.7
1/01/08,15,0.6,0.5,-99.9,0.3,0.2,0.1,0.0,-99.9,0.4,-99.9,-99.9,-99.9,-99.9,0.0,-99.9,0.3,-99.9,-99.9,0.7,-99.9,0.5,0.4,0.7,-99.9,-99.9,-99.9,0.0,0.0,0.6
1/01/08,16,0.6,0.5,-99.9,0.3,0.1,0.0,0.0,-99.9,0.4,-99.9,0.5,-99.9,-99.9,0.0,-99.9,0.4,-99.9,-99.9,0.7,-99.9,0.6,0.5,0.8,-99.9,-99.9,-99.9,0.0,0.0,0.5
1/01/08,17,-99.9,0.5,-99.9,0.3,0.2,0.1,0.0,-99.9,0.4,-99.9,1.0,-99.9,-99.9,0.0,-99.9,0.4,-99.9,-99.9,0.7,-99.9,0.6,0.6,1.0,-99.9,-99.9,-99.9,0.0,0.0,0.6
1/01/08,18,0.6,0.6,-99.9,0.3,0.2,0.1,0.1,-99.9,0.5,-99.9,1.0,-99.9,-99.9,0.0,-99.9,0.4,-99.9,-99.9,0.7,-99.9,0.5,0.6,1.0,-99.9,-99.9,-99.9,0.0,0.0,0.8
1/01/08,19,0.7,0.6,-99.9,0.3,0.3,0.2,0.0,-99.9,0.4,-99.9,0.7,-99.9,-99.9,0.0,-99.9,0.4,-99.9,-99.9,0.8,-99.9,0.6,0.6,0.9,-99.9,-99.9,-99.9,0.0,0.0,0.9
1/01/08,20,0.6,0.6,-99.9,0.3,0.3,0.2,0.1,-99.9,0.4,-99.9,0.7,-99.9,-99.9,0.0,-99.9,0.6,-99.9,-99.9,0.8,-99.9,0.5,0.7,0.9,-99.9,-99.9,-99.9,0.0,0.0,0.9
1/01/08,21,0.6,1.0,-99.9,0.2,0.3,0.2,0.0,-99.9,0.4,-99.9,0.7,-99.9,-99.9,0.0,-99.9,0.4,-99.9,-99.9,0.7,-99.9,0.5,0.6,0.9,-99.9,-99.9,-99.9,0.0,0.0,1.0
1/01/08,22,0.6,0.7,-99.9,0.3,0.3,0.1,0.0,-99.9,0.3,-99.9,0.8,-99.9,-99.9,0.0,-99.9,0.3,-99.9,-99.9,0.7,-99.9,0.5,0.6,1.2,-99.9,-99.9,-99.9,0.0,0.0,0.7
1/01/08,23,0.5,0.6,-99.9,0.2,0.2,0.2,0.0,-99.9,0.3,-99.9,0.6,-99.9,-99.9,0.0,-99.9,0.2,-99.9,-99.9,0.6,-99.9,0.5,0.6,0.8,-99.9,-99.9,-99.9,0.0,0.0,0.7
1/01/08,24,0.4,0.5,-99.9,0.2,0.1,0.0,0.0,-99.9,0.2,-99.9,0.6,-99.9,-99.9,0.0,-99.9,0.2,-99.9,-99.9,0.6,-99.9,0.5,0.4,0.6,-99.9,-99.9,-99.9,0.0,0.0,0.6
2/01/08,1,0.4,0.5,-99.9,0.1,0.0,0.0,0.0,-99.9,0.1,-99.9,0.5,-99.9,-99.9,0.0,-99.9,0.0,-99.9,-99.9,0.6,-99.9,0.5,0.4,0.4,-99.9,-99.9,-99.9,0.0,0.0,0.6
2/01/08,2,0.3,0.5,-99.9,0.1,0.0,0.0,0.0,-99.9,0.1,-99.9,0.4,-99.9,-99.9,0.0,-99.9,0.0,-99.9,-99.9,0.6,-99.9,0.4,0.3,0.4,-99.9,-99.9,-99.9,0.0,0.0,0.5
2/01/08,3,0.3,0.5,-99.9,0.1,0.0,0.0,0.0,-99.9,0.1,-99.9,-99.9,-99.9,-99.9,0.0,-99.9,0.0,-99.9,-99.9,0.6,-99.9,0.5,0.3,0.4,-99.9,-99.9,-99.9,0.0,0.0,0.5
2/01/08,4,0.2,0.5,-99.9,0.1,0.0,0.0,0.0,-99.9,0.1,-99.9,0.4,-99.9,-99.9,0.0,-99.9,0.0,-99.9,-99.9,0.6,-99.9,0.5,0.3,0.2,-99.9,-99.9,-99.9,0.0,0.0,0.5
2/01/08,5,0.3,0.5,-99.9,0.1,0.0,0.0,0.0,-99.9,0.1,-99.9,0.5,-99.9,-99.9,0.0,-99.9,0.0,-99.9,-99.9,0.6,-99.9,0.5,0.3,0.2,-99.9,-99.9,-99.9,0.0,0.1,0.5
2/01/08,6,0.3,0.5,-99.9,0.2,0.2,0.0,0.0,-99.9,0.2,-99.9,0.5,-99.9,-99.9,0.0,-99.9,0.1,-99.9,-99.9,0.6,-99.9,0.5,0.4,0.2,-99.9,-99.9,-99.9,0.0,0.0,0.5
2/01/08,7,0.5,0.7,-99.9,0.3,0.4,0.2,0.0,-99.9,0.4,-99.9,0.6,-99.9,-99.9,0.0,-99.9,0.5,-99.9,-99.9,0.7,-99.9,0.6,0.5,0.2,-99.9,-99.9,-99.9,0.0,0.0,0.6
2/01/08,8,0.7,0.7,-99.9,0.5,0.5,0.4,0.1,-99.9,0.7,-99.9,0.8,-99.9,-99.9,0.0,-99.9,0.7,-99.9,-99.9,0.8,-99.9,0.6,0.7,0.5,-99.9,-99.9,-99.9,0.0,0.2,0.8
2/01/08,9,0.7,0.9,-99.9,0.6,0.6,0.5,0.2,-99.9,0.6,-99.9,0.8,-99.9,-99.9,0.0,-99.9,1.1,-99.9,-99.9,0.9,-99.9,0.7,0.7,0.4,-99.9,-99.9,-99.9,0.2,0.1,0.8
2/01/08,10,0.8,0.8,-99.9,0.6,0.7,0.7,0.2,-99.9,0.8,-99.9,0.8,-99.9,-99.9,-99.9,-99.9,1.0,-99.9,-99.9,1.0,-99.9,0.7,0.7,0.4,-99.9,-99.9,-99.9,0.1,0.1,0.8
2/01/08,11,0.8,0.8,-99.9,0.6,0.6,0.7,0.1,-99.9,0.7,-99.9,1.0,-99.9,-99.9,-99.9,-99.9,0.8,-99.9,-99.9,0.8,-99.9,0.6,-99.9,0.5,-99.9,-99.9,-99.9,0.1,0.2,0.8
2/01/08,12,0.8,0.8,-99.9,0.5,0.6,1.0,0.1,-99.9,0.7,-99.9,1.1,-99.9,-99.9,0.3,-99.9,0.5,-99.9,-99.9,-99.9,-99.9,0.6,-99.9,0.5,-99.9,-99.9,-99.9,0.1,0.2,0.9
2/01/08,13,0.8,0.7,-99.9,0.5,0.5,0.6,0.1,-99.9,0.7,-99.9,1.0,-99.9,-99.9,0.2,-99.9,0.5,-99.9,-99.9,-99.9,-99.9,0.5,-99.9,0.4,-99.9,-99.9,-99.9,0.0,0.1,1.0
2/01/08,14,0.8,0.7,-99.9,0.5,0.7,0.8,0.1,-99.9,0.5,-99.9,0.9,-99.9,-99.9,0.2,-99.9,0.4,-99.9,-99.9,0.7,-99.9,0.5,-99.9,0.4,-99.9,-99.9,-99.9,0.0,0.1,0.9
2/01/08,15,0.8,0.7,-99.9,0.5,0.6,0.7,0.1,-99.9,0.6,-99.9,0.9,-99.9,-99.9,0.3,-99.9,0.5,-99.9,-99.9,0.7,-99.9,0.5,-99.9,0.4,-99.9,-99.9,-99.9,0.0,0.1,0.8
2/01/08,16,0.8,0.7,-99.9,0.5,0.7,0.7,0.1,-99.9,0.5,-99.9,-99.9,-99.9,-99.9,0.2,-99.9,0.7,-99.9,-99.9,0.7,-99.9,0.5,0.6,0.6,-99.9,-99.9,-99.9,0.0,0.1,0.9
2/01/08,17,1.0,0.7,-99.9,0.6,0.6,0.7,0.1,-99.9,0.7,-99.9,0.9,-99.9,-99.9,0.3,-99.9,0.9,-99.9,-99.9,0.7,-99.9,0.5,0.6,0.7,-99.9,-99.9,-99.9,0.0,0.1,1.0
2/01/08,18,1.3,0.9,-99.9,0.7,0.6,0.5,0.1,-99.9,0.6,-99.9,1.1,-99.9,-99.9,0.4,-99.9,1.1,-99.9,-99.9,0.8,-99.9,0.5,0.6,0.8,-99.9,-99.9,-99.9,0.1,0.2,1.0
2/01/08,19,1.3,0.9,-99.9,0.7,0.7,0.6,0.2,-99.9,0.6,-99.9,1.1,-99.9,-99.9,0.4,-99.9,1.5,-99.9,-99.9,0.9,-99.9,0.5,0.8,0.7,-99.9,-99.9,-99.9,0.2,0.3,1.2
2/01/08,20,1.3,0.9,-99.9,0.6,0.5,0.8,0.2,-99.9,0.6,-99.9,1.1,-99.9,-99.9,0.4,-99.9,1.4,-99.9,-99.9,0.8,-99.9,0.6,0.9,1.0,-99.9,-99.9,-99.9,0.3,0.2,1.2
2/01/08,21,1.0,0.9,-99.9,0.5,0.6,0.6,0.2,-99.9,0.6,-99.9,0.9,-99.9,-99.9,0.4,-99.9,0.9,-99.9,-99.9,0.8,-99.9,0.7,0.8,0.7,-99.9,-99.9,-99.9,0.2,0.1,1.1
2/01/08,22,0.9,1.0,-99.9,0.6,0.6,0.6,0.1,-99.9,0.4,-99.9,0.9,-99.9,-99.9,0.4,-99.9,0.7,-99.9,-99.9,0.9,-99.9,0.7,0.8,0.6,-99.9,-99.9,-99.9,0.1,0.2,1.2
2/01/08,23,0.8,0.9,-99.9,0.4,0.5,0.4,0.1,-99.9,0.4,-99.9,1.1,-99.9,-99.9,0.3,-99.9,0.5,-99.9,-99.9,0.9,-99.9,0.7,0.7,0.4,-99.9,-99.9,-99.9,0.0,0.2,1.1
2/01/08,24,0.6,0.7,-99.9,0.3,0.2,0.2,0.0,-99.9,0.3,-99.9,0.9,-99.9,-99.9,0.2,-99.9,-99.9,-99.9,-99.9,0.7,-99.9,0.7,-99.9,0.2,-99.9,-99.9,-99.9,-99.9,0.0,1.1
3/01/08,1,0.5,0.7,-99.9,0.2,0.1,0.1,0.0,-99.9,0.2,-99.9,0.7,-99.9,-99.9,0.2,-99.9,0.1,-99.9,-99.9,0.7,-99.9,0.6,0.5,0.1,-99.9,-99.9,-99.9,0.0,0.0,1.0
3/01/08,2,0.4,0.7,-99.9,0.2,0.0,0.0,0.0,-99.9,0.2,-99.9,0.7,-99.9,-99.9,0.2,-99.9,0.0,-99.9,-99.9,0.7,-99.9,0.6,0.5,0.0,-99.9,-99.9,-99.9,0.0,0.0,1.0
3/01/08,3,0.3,0.7,-99.9,0.1,0.0,0.0,0.0,-99.9,0.2,-99.9,0.6,-99.9,-99.9,0.1,-99.9,0.0,-99.9,-99.9,0.6,-99.9,0.6,0.4,0.0,-99.9,-99.9,-99.9,0.0,0.0,1.1
3/01/08,4,0.4,0.7,-99.9,0.1,0.1,0.0,0.0,-99.9,0.2,-99.9,0.6,-99.9,-99.9,0.3,-99.9,0.0,-99.9,-99.9,0.6,-99.9,0.6,0.4,0.0,-99.9,-99.9,-99.9,-99.9,0.0,1.9
3/01/08,5,0.4,0.7,-99.9,0.3,0.2,0.1,0.0,-99.9,0.2,-99.9,0.8,-99.9,-99.9,0.1,-99.9,0.0,-99.9,-99.9,0.6,-99.9,0.6,0.5,0.0,-99.9,-99.9,-99.9,-99.9,0.0,1.4
3/01/08,6,0.5,0.8,-99.9,0.4,1.0,0.3,0.0,-99.9,-99.9,-99.9,1.0,-99.9,-99.9,0.3,-99.9,0.3,-99.9,-99.9,0.8,-99.9,0.7,1.1,0.1,-99.9,-99.9,-99.9,-99.9,0.0,2.0
3/01/08,7,0.8,1.1,-99.9,0.5,0.7,0.7,0.0,-99.9,0.6,-99.9,1.6,-99.9,-99.9,0.6,-99.9,0.7,-99.9,-99.9,1.0,-99.9,0.9,2.0,0.7,-99.9,-99.9,-99.9,0.0,0.2,1.9
3/01/08,8,1.6,1.3,-99.9,1.1,1.6,0.9,0.3,-99.9,1.1,-99.9,2.3,-99.9,-99.9,1.4,-99.9,1.3,-99.9,-99.9,1.4,-99.9,1.2,2.3,1.1,-99.9,-99.9,-99.9,0.3,0.6,3.2
3/01/08,9,1.7,1.3,-99.9,0.9,1.8,1.0,0.5,-99.9,1.0,-99.9,2.3,-99.9,-99.9,0.9,-99.9,1.1,-99.9,-99.9,1.4,-99.9,1.2,2.6,0.7,-99.9,-99.9,-99.9,0.3,-99.9,2.2
3/01/08,10,1.6,1.1,-99.9,0.9,1.6,0.9,0.5,-99.9,1.0,-99.9,2.6,-99.9,-99.9,0.8,-99.9,1.2,-99.9,-99.9,1.4,-99.9,0.9,1.6,0.3,-99.9,-99.9,-99.9,0.4,0.9,1.6
3/01/08,11,1.9,1.2,-99.9,1.2,0.9,-99.9,0.6,-99.9,1.3,-99.9,2.5,-99.9,-99.9,1.0,-99.9,1.5,-99.9,-99.9,1.3,-99.9,0.9,1.1,0.7,-99.9,-99.9,-99.9,0.5,-99.9,1.7
3/01/08,12,2.0,1.2,-99.9,1.2,0.8,-99.9,0.7,-99.9,1.1,-99.9,2.2,-99.9,-99.9,1.2,-99.9,1.4,-99.9,-99.9,1.1,-99.9,0.8,1.0,1.1,-99.9,-99.9,-99.9,0.6,1.2,1.6
3/01/08,13,2.6,1.5,-99.9,1.2,0.7,-99.9,-99.9,-99.9,-99.9,-99.9,2.0,-99.9,-99.9,1.4,-99.9,1.8,-99.9,-99.9,1.0,-99.9,0.6,0.9,1.7,-99.9,-99.9,-99.9,0.8,1.4,1.7
3/01/08,14,2.5,1.4,-99.9,1.1,0.7,-99.9,1.0,-99.9,-99.9,-99.9,1.8,-99.9,-99.9,1.5,-99.9,1.9,-99.9,-99.9,1.0,-99.9,0.5,0.7,1.0,-99.9,-99.9,-99.9,1.0,1.3,1.4
3/01/08,15,2.4,1.4,-99.9,1.0,0.7,1.0,1.1,-99.9,-99.9,-99.9,1.6,-99.9,-99.9,1.4,-99.9,1.6,-99.9,-99.9,1.1,-99.9,0.5,0.6,1.2,-99.9,-99.9,-99.9,1.3,0.9,1.5
3/01/08,16,2.2,1.5,-99.9,1.1,0.9,1.1,1.1,-99.9,1.3,-99.9,1.4,-99.9,-99.9,1.3,-99.9,1.3,-99.9,-99.9,1.0,-99.9,0.5,0.8,1.5,-99.9,-99.9,-99.9,0.8,0.6,1.5
3/01/08,17,2.3,1.6,-99.9,1.2,1.0,0.9,1.0,-99.9,1.4,-99.9,1.2,-99.9,-99.9,1.3,-99.9,1.7,-99.9,-99.9,1.0,-99.9,0.5,0.9,1.5,-99.9,-99.9,-99.9,0.4,0.6,1.2
3/01/08,18,2.1,1.5,-99.9,0.9,1.0,0.5,0.9,-99.9,1.8,-99.9,1.5,-99.9,-99.9,1.1,-99.9,1.3,-99.9,-99.9,1.0,-99.9,0.5,1.1,1.2,-99.9,-99.9,-99.9,0.6,0.6,1.3
3/01/08,19,1.7,1.2,-99.9,1.0,-99.9,1.8,1.7,-99.9,1.8,-99.9,1.8,-99.9,-99.9,0.9,-99.9,3.0,-99.9,-99.9,1.0,-99.9,0.6,1.1,1.4,-99.9,-99.9,-99.9,2.1,1.8,1.1
3/01/08,20,1.6,1.2,-99.9,1.2,1.1,1.6,1.3,-99.9,1.2,-99.9,1.8,-99.9,-99.9,0.8,-99.9,4.5,-99.9,-99.9,1.1,-99.9,0.6,1.2,1.6,-99.9,-99.9,-99.9,1.6,1.0,1.3
3/01/08,21,1.2,1.4,-99.9,0.7,1.5,1.2,0.7,-99.9,1.1,-99.9,1.8,-99.9,-99.9,0.7,-99.9,2.3,-99.9,-99.9,1.0,-99.9,0.5,0.9,1.3,-99.9,-99.9,-99.9,1.0,0.6,1.5
3/01/08,22,1.1,1.0,-99.9,0.8,1.1,0.8,0.7,-99.9,0.8,-99.9,1.7,-99.9,-99.9,0.5,-99.9,1.6,-99.9,-99.9,0.9,-99.9,0.5,0.9,1.0,-99.9,-99.9,-99.9,0.6,0.6,1.3
3/01/08,23,1.1,0.9,-99.9,0.6,1.0,0.8,0.5,-99.9,0.8,-99.9,1.7,-99.9,-99.9,0.4,-99.9,1.2,-99.9,-99.9,1.0,-99.9,0.6,0.8,0.9,-99.9,-99.9,-99.9,0.4,0.4,1.2
3/01/08,24,0.9,0.8,-99.9,0.5,0.8,0.6,0.4,-99.9,0.7,-99.9,1.2,-99.9,-99.9,0.6,-99.9,1.0,-99.9,-99.9,0.9,-99.9,0.6,0.7,0.7,-99.9,-99.9,-99.9,0.2,0.3,1.0
4/01/08,1,0.9,0.8,-99.9,0.4,0.7,0.5,0.4,-99.9,0.9,-99.9,0.9,-99.9,-99.9,0.3,-99.9,0.8,-99.9,-99.9,0.7,-99.9,0.6,0.7,0.4,-99.9,-99.9,-99.9,0.3,0.1,1.1
4/01/08,2,0.7,0.7,-99.9,0.3,0.5,0.3,0.5,-99.9,0.5,-99.9,0.8,-99.9,-99.9,0.3,-99.9,0.4,-99.9,-99.9,0.7,-99.9,0.6,0.5,0.4,-99.9,-99.9,-99.9,0.1,0.0,1.1
4/01/08,3,0.7,0.8,-99.9,0.3,0.3,0.3,0.6,-99.9,0.5,-99.9,0.7,-99.9,-99.9,0.3,-99.9,0.1,-99.9,-99.9,0.8,-99.9,0.7,0.6,0.3,-99.9,-99.9,-99.9,0.0,0.0,1.1
4/01/08,4,0.7,0.8,-99.9,0.3,0.2,0.2,0.3,-99.9,0.4,-99.9,0.7,-99.9,-99.9,0.3,-99.9,0.1,-99.9,-99.9,0.8,-99.9,0.6,0.6,0.2,-99.9,-99.9,-99.9,0.0,0.0,1.1
4/01/08,5,0.8,0.9,-99.9,0.4,0.1,0.2,0.3,-99.9,0.6,-99.9,0.8,-99.9,-99.9,0.3,-99.9,0.2,-99.9,-99.9,0.8,-99.9,0.6,0.8,0.4,-99.9,-99.9,-99.9,0.0,0.0,1.3
4/01/08,6,0.8,1.1,-99.9,0.6,0.2,0.2,0.2,-99.9,0.5,-99.9,1.0,-99.9,-99.9,0.5,-99.9,0.4,-99.9,-99.9,1.1,-99.9,0.7,0.9,0.7,-99.9,-99.9,-99.9,0.0,0.3,1.4
4/01/08,7,1.1,1.5,-99.9,1.2,0.6,0.8,0.3,-99.9,0.7,-99.9,1.5,-99.9,-99.9,1.0,-99.9,0.6,-99.9,-99.9,1.2,-99.9,0.9,1.1,1.4,-99.9,-99.9,-99.9,0.1,0.8,1.9
4/01/08,8,1.9,1.9,-99.9,2.1,1.2,1.1,0.5,-99.9,1.0,-99.9,2.2,-99.9,-99.9,1.5,-99.9,1.0,-99.9,-99.9,1.3,-99.9,1.0,1.3,2.5,-99.9,-99.9,-99.9,0.5,1.4,3.0
4/01/08,9,2.3,2.4,-99.9,1.7,1.3,1.2,0.6,-99.9,1.5,-99.9,2.3,-99.9,-99.9,1.6,-99.9,2.1,-99.9,-99.9,1.9,-99.9,1.2,2.0,2.6,-99.9,-99.9,-99.9,0.9,1.6,3.3
4/01/08,10,2.9,2.7,-99.9,2.1,1.7,1.5,0.8,-99.9,2.3,-99.9,2.4,-99.9,-99.9,1.8,-99.9,3.0,-99.9,-99.9,2.8,-99.9,1.3,2.2,2.7,-99.9,-99.9,-99.9,0.8,2.0,2.3
4/01/08,11,3.4,3.2,-99.9,1.9,2.0,1.7,1.0,-99.9,2.4,-99.9,2.6,-99.9,-99.9,2.2,-99.9,2.6,-99.9,-99.9,2.9,-99.9,1.5,2.2,2.3,-99.9,-99.9,-99.9,0.8,2.1,1.9
4/01/08,12,2.9,3.5,-99.9,2.3,-99.9,1.5,1.3,-99.9,3.0,-99.9,2.6,-99.9,-99.9,2.1,-99.9,2.4,-99.9,-99.9,3.0,-99.9,1.5,1.7,2.3,-99.9,-99.9,-99.9,1.2,1.7,2.1
4/01/08,13,3.0,3.1,-99.9,2.0,-99.9,1.3,1.4,-99.9,2.6,-99.9,2.5,-99.9,-99.9,-99.9,-99.9,2.2,-99.9,-99.9,2.8,-99.9,1.5,1.8,1.9,-99.9,-99.9,-99.9,1.2,1.6,1.9
4/01/08,14,1.9,1.9,-99.9,1.5,-99.9,1.1,1.0,-99.9,1.7,-99.9,1.9,-99.9,-99.9,1.5,-99.9,1.7,-99.9,-99.9,2.1,-99.9,1.0,1.3,1.8,-99.9,-99.9,-99.9,0.9,0.9,1.9
4/01/08,15,1.5,1.2,-99.9,1.4,-99.9,0.8,0.9,-99.9,1.1,-99.9,1.4,-99.9,-99.9,1.0,-99.9,1.5,-99.9,-99.9,1.7,-99.9,0.7,1.0,2.1,-99.9,-99.9,-99.9,0.4,0.5,1.4
4/01/08,16,1.5,1.4,-99.9,1.5,1.2,0.6,0.7,-99.9,1.1,-99.9,1.2,-99.9,-99.9,1.0,-99.9,1.1,-99.9,-99.9,1.3,-99.9,0.6,1.1,2.0,-99.9,-99.9,-99.9,0.3,0.5,1.4
4/01/08,17,1.9,1.5,-99.9,1.0,1.0,0.9,0.7,-99.9,1.2,-99.9,1.2,-99.9,-99.9,1.2,-99.9,1.7,-99.9,-99.9,0.9,-99.9,0.5,0.9,1.4,-99.9,-99.9,-99.9,0.4,0.4,1.4
4/01/08,18,2.0,1.3,-99.9,0.9,1.5,1.3,0.9,-99.9,1.4,-99.9,1.2,-99.9,-99.9,0.7,-99.9,1.3,-99.9,-99.9,1.1,-99.9,0.6,1.3,1.5,-99.9,-99.9,-99.9,0.6,0.9,1.2
4/01/08,19,2.4,1.4,-99.9,1.2,1.6,2.4,1.5,-99.9,2.0,-99.9,1.9,-99.9,-99.9,0.9,-99.9,3.3,-99.9,-99.9,1.3,-99.9,0.9,1.6,1.8,-99.9,-99.9,-99.9,2.1,2.2,1.2
4/01/08,20,2.2,1.7,-99.9,1.4,1.3,1.5,1.6,-99.9,1.6,-99.9,2.7,-99.9,-99.9,1.3,-99.9,5.1,-99.9,-99.9,1.6,-99.9,1.0,1.7,1.8,-99.9,-99.9,-99.9,1.5,2.3,1.9
4/01/08,21,2.4,3.6,-99.9,1.7,1.4,2.0,1.4,-99.9,1.9,-99.9,3.1,-99.9,-99.9,1.2,-99.9,2.5,-99.9,-99.9,1.4,-99.9,1.1,2.2,1.7,-99.9,-99.9,-99.9,3.4,1.8,1.6
4/01/08,22,2.3,2.4,-99.9,1.9,1.7,1.8,1.0,-99.9,1.6,-99.9,3.8,-99.9,-99.9,1.4,-99.9,3.1,-99.9,-99.9,1.7,-99.9,1.1,2.1,1.7,-99.9,-99.9,-99.9,1.5,1.3,1.8
4/01/08,23,2.1,2.3,-99.9,2.5,1.9,1.5,0.6,-99.9,1.3,-99.9,3.1,-99.9,-99.9,1.6,-99.9,2.8,-99.9,-99.9,1.9,-99.9,1.4,2.5,2.8,-99.9,-99.9,-99.9,1.4,1.5,2.3
4/01/08,24,2.9,1.8,-99.9,1.9,1.9,2.1,0.5,-99.9,1.4,-99.9,3.6,-99.9,-99.9,2.0,-99.9,3.0,-99.9,-99.9,1.9,-99.9,1.8,2.6,2.5,-99.9,-99.9,-99.9,2.6,2.5,2.3
5/01/08,1,3.3,1.6,-99.9,1.7,1.9,2.4,0.4,-99.9,1.5,-99.9,5.3,-99.9,-99.9,2.1,-99.9,3.0,-99.9,-99.9,1.5,-99.9,1.8,2.0,2.8,-99.9,-99.9,-99.9,1.9,3.7,2.0
5/01/08,2,3.2,1.3,-99.9,1.2,1.5,3.0,0.2,-99.9,1.4,-99.9,4.7,-99.9,-99.9,1.9,-99.9,2.2,-99.9,-99.9,1.8,-99.9,1.6,2.1,3.1,-99.9,-99.9,-99.9,1.2,3.3,1.8
5/01/08,3,3.5,1.1,-99.9,0.9,1.9,3.6,0.1,-99.9,1.2,-99.9,3.1,-99.9,-99.9,2.2,-99.9,1.4,-99.9,-99.9,1.8,-99.9,1.4,2.1,2.8,-99.9,-99.9,-99.9,0.8,2.4,1.3
5/01/08,4,3.2,1.0,-99.9,1.0,1.5,2.9,0.2,-99.9,0.9,-99.9,4.8,-99.9,-99.9,2.3,-99.9,1.2,-99.9,-99.9,1.8,-99.9,1.1,1.8,2.9,-99.9,-99.9,-99.9,1.2,2.4,1.5
5/01/08,5,2.5,1.2,-99.9,0.9,2.4,1.9,0.6,-99.9,0.8,-99.9,4.1,-99.9,-99.9,1.7,-99.9,1.3,-99.9,-99.9,1.4,-99.9,1.2,1.7,3.0,-99.9,-99.9,-99.9,1.0,1.5,1.8
